Time Increment, Driver's name, Company Name, CrateID, Crate Value, Status
13,Carl "Caravan Captain" Carr,ZenZebra Deliveries,64283263,$446.87,UNLOADED AND NO REPLACEMENT,
13,Kim "Kilometer Queen" King,NinjaNest Express,95132922,$275.95,UNLOADED,
13,Ray "Roadway Ranger" Rogers,GhostlyGoods Couriers,12922058,$388.52,UNLOADED,
14,Tom "Tanker King" Turner,Amazonia Deliveries,77483431,$320.43,UNLOADED,
14,Cindy "Concrete Cowboy" Carter,GhostlyGoods Couriers,90870315,$255.84,UNLOADED,
14,Kim "Kilometer Queen" King,NinjaNest Express,82743744,$336.25,UNLOADED,
14,Ray "Roadway Ranger" Rogers,GhostlyGoods Couriers,65867570,$353.97,UNLOADED,
15,Tom "Tanker King" Turner,Amazonia Deliveries,88819315,$412.90,UNLOADED AND NO REPLACEMENT,
15,Cindy "Concrete Cowboy" Carter,GhostlyGoods Couriers,45818711,$238.74,UNLOADED,
15,Kim "Kilometer Queen" King,NinjaNest Express,95698805,$441.70,UNLOADED,
15,Ray "Roadway Ranger" Rogers,GhostlyGoods Couriers,67649218,$238.37,UNLOADED,
16,Cindy "Concrete Cowboy" Carter,GhostlyGoods Couriers,95046635,$260.17,UNLOADED,
16,Kim "Kilometer Queen" King,NinjaNest Express,85027340,$350.25,UNLOADED,
16,Ray "Roadway Ranger" Rogers,GhostlyGoods Couriers,65512366,$111.70,UNLOADED,
17,Holly "Haulin' Queen" Hayes,GnomeGlide Couriers,20273865,$387.25,UNLOADED,
17,Cindy "Concrete Cowboy" Carter,GhostlyGoods Couriers,23451485,$320.32,UNLOADED,
17,Kim "Kilometer Queen" King,NinjaNest Express,47451365,$446.98,UNLOADED,
17,Ray "Roadway Ranger" Rogers,GhostlyGoods Couriers,35886750,$373.60,UNLOADED,
18,Holly "Haulin' Queen" Hayes,GnomeGlide Couriers,73004192,$334.35,UNLOADED,
18,Cindy "Concrete Cowboy" Carter,GhostlyGoods Couriers,73409243,$374.91,UNLOADED AND NO REPLACEMENT,
18,Kim "Kilometer Queen" King,NinjaNest Express,62953573,$330.75,UNLOADED,
18,Ray "Roadway Ranger" Rogers,GhostlyGoods Couriers,74578315,$261.73,UNLOADED,
19,Holly "Haulin' Queen" Hayes,GnomeGlide Couriers,63261090,$321.10,UNLOADED,
19,Grace "Gasoline Gal" Garcia,Ewok Express,79121185,$233.81,UNLOADED,
19,Kim "Kilometer Queen" King,NinjaNest Express,95705955,$260.91,UNLOADED,
19,Ray "Roadway Ranger" Rogers,GhostlyGoods Couriers,18055453,$94.91,UNLOADED,
20,Holly "Haulin' Queen" Hayes,GnomeGlide Couriers,12168600,$328.89,UNLOADED,
20,Grace "Gasoline Gal" Garcia,Ewok Express,32063126,$171.93,UNLOADED,
20,Joe "Overdrive" O'Brien,SpacePenguin Express,41490084,$273.24,UNLOADED,
20,Kim "Kilometer Queen" King,NinjaNest Express,78524882,$63.95,UNLOADED AND NO REPLACEMENT,
20,Ray "Roadway Ranger" Rogers,GhostlyGoods Couriers,27226801,$344.16,UNLOADED,
21,Holly "Haulin' Queen" Hayes,GnomeGlide Couriers,58608384,$159.05,UNLOADED,
21,Grace "Gasoline Gal" Garcia,Ewok Express,69468450,$198.75,UNLOADED,
21,Joe "Overdrive" O'Brien,SpacePenguin Express,43798120,$173.90,UNLOADED,
21,Ray "Roadway Ranger" Rogers,GhostlyGoods Couriers,58734040,$231.17,UNLOADED AND NO REPLACEMENT,
22,Holly "Haulin' Queen" Hayes,GnomeGlide Couriers,34180120,$90.04,UNLOADED AND NO REPLACEMENT,
22,Grace "Gasoline Gal" Garcia,Ewok Express,01481994,$436.37,UNLOADED,
22,Joe "Overdrive" O'Brien,SpacePenguin Express,15052447,$444.52,UNLOADED,
23,Greg "Gritty Grind" Greene,MonsterMover Express,41583845,$403.49,UNLOADED,
23,Grace "Gasoline Gal" Garcia,Ewok Express,39225517,$455.35,UNLOADED,
23,Joe "Overdrive" O'Brien,SpacePenguin Express,73966651,$430.31,UNLOADED,
24,Greg "Gritty Grind" Greene,MonsterMover Express,03980102,$450.24,UNLOADED,
24,Grace "Gasoline Gal" Garcia,Ewok Express,76484590,$154.64,UNLOADED,
24,Joe "Overdrive" O'Brien,SpacePenguin Express,75398914,$129.18,UNLOADED,
24,Donna "Diesel Dynamo" Diaz,VikingVessel Deliveries,24835035,$238.10,UNLOADED,
25,Greg "Gritty Grind" Greene,MonsterMover Express,50381906,$268.87,UNLOADED,
25,Grace "Gasoline Gal" Garcia,Ewok Express,31945297,$484.34,UNLOADED,
25,Joe "Overdrive" O'Brien,SpacePenguin Express,86189456,$378.03,UNLOADED,
25,Donna "Diesel Dynamo" Diaz,VikingVessel Deliveries,17941864,$108.79,UNLOADED,
25,Judy "Junction Jockey" Johnson,StellarDelivery,37067812,$107.48,UNLOADED,
26,Greg "Gritty Grind" Greene,MonsterMover Express,55353947,$269.72,UNLOADED,
26,Grace "Gasoline Gal" Garcia,Ewok Express,85209291,$336.70,UNLOADED AND NO REPLACEMENT,
26,Joe "Overdrive" O'Brien,SpacePenguin Express,50907685,$423.49,UNLOADED,
26,Donna "Diesel Dynamo" Diaz,VikingVessel Deliveries,50025125,$453.18,UNLOADED,
26,Judy "Junction Jockey" Johnson,StellarDelivery,59638794,$420.21,UNLOADED,
27,Greg "Gritty Grind" Greene,MonsterMover Express,24464874,$299.15,UNLOADED,
27,Joe "Overdrive" O'Brien,SpacePenguin Express,42157018,$181.63,UNLOADED,
27,Donna "Diesel Dynamo" Diaz,VikingVessel Deliveries,72575292,$492.27,UNLOADED,
27,Judy "Junction Jockey" Johnson,StellarDelivery,43147995,$336.91,UNLOADED,
28,Greg "Gritty Grind" Greene,MonsterMover Express,56307923,$363.47,UNLOADED AND NO REPLACEMENT,
28,Melissa "Miles Ahead" Miller,Robin Hood Couriers,15502336,$367.50,UNLOADED,
28,Joe "Overdrive" O'Brien,SpacePenguin Express,85947638,$231.21,UNLOADED AND NO REPLACEMENT,
28,Donna "Diesel Dynamo" Diaz,VikingVessel Deliveries,80714521,$50.46,UNLOADED,
28,Judy "Junction Jockey" Johnson,StellarDelivery,14140212,$250.21,UNLOADED,
29,Melissa "Miles Ahead" Miller,Robin Hood Couriers,74821947,$252.37,UNLOADED AND NO REPLACEMENT,
29,Donna "Diesel Dynamo" Diaz,VikingVessel Deliveries,00028098,$127.40,UNLOADED,
29,Judy "Junction Jockey" Johnson,StellarDelivery,00530526,$279.98,UNLOADED,
30,Donna "Diesel Dynamo" Diaz,VikingVessel Deliveries,74816658,$212.60,UNLOADED,
30,Judy "Junction Jockey" Johnson,StellarDelivery,14109696,$441.97,UNLOADED AND NO REPLACEMENT,
31,Donna "Diesel Dynamo" Diaz,VikingVessel Deliveries,71909696,$406.94,UNLOADED AND NO REPLACEMENT,
33,Steve "Silver Streak" Sullivan,PostMates Express,09054559,$186.24,UNLOADED,
34,Steve "Silver Streak" Sullivan,PostMates Express,23506912,$138.56,UNLOADED,
34,Angela "Axle Ace" Allen,FairyTale Freight,19733244,$291.06,UNLOADED,
35,Steve "Silver Streak" Sullivan,PostMates Express,94413893,$489.03,UNLOADED,
35,Angela "Axle Ace" Allen,FairyTale Freight,65227317,$372.90,UNLOADED,
35,Dennis "Driver Dragon" Davis,FairyWings Express,19623654,$254.16,UNLOADED,
36,Steve "Silver Streak" Sullivan,PostMates Express,83422816,$292.95,UNLOADED,
36,Angela "Axle Ace" Allen,FairyTale Freight,92902338,$291.99,UNLOADED,
36,Dennis "Driver Dragon" Davis,FairyWings Express,46107962,$253.55,UNLOADED AND NO REPLACEMENT,
37,Steve "Silver Streak" Sullivan,PostMates Express,85161078,$88.43,UNLOADED,
37,Angela "Axle Ace" Allen,FairyTale Freight,65499912,$274.48,UNLOADED,
38,Steve "Silver Streak" Sullivan,PostMates Express,09771766,$404.90,UNLOADED,
38,Angela "Axle Ace" Allen,FairyTale Freight,69918490,$356.38,UNLOADED,
38,Judy "Junction Jockey" Johnson,StellarDelivery,87777271,$266.03,UNLOADED,
39,Steve "Silver Streak" Sullivan,PostMates Express,65416559,$380.68,UNLOADED,
39,Angela "Axle Ace" Allen,FairyTale Freight,99339748,$356.20,UNLOADED AND NO REPLACEMENT,
39,Judy "Junction Jockey" Johnson,StellarDelivery,57841710,$87.65,UNLOADED,
40,Steve "Silver Streak" Sullivan,PostMates Express,47518817,$446.45,UNLOADED,
40,Carl "Caravan Captain" Carr,PurrfectParcel,42337728,$118.23,UNLOADED,
40,Judy "Junction Jockey" Johnson,StellarDelivery,90545546,$431.89,UNLOADED,
41,Steve "Silver Streak" Sullivan,PostMates Express,86548655,$175.77,UNLOADED,
41,Carl "Caravan Captain" Carr,PurrfectParcel,44743448,$482.12,UNLOADED AND NO REPLACEMENT,
41,Judy "Junction Jockey" Johnson,StellarDelivery,07935627,$451.30,UNLOADED,
42,Steve "Silver Streak" Sullivan,PostMates Express,44841247,$319.93,UNLOADED AND NO REPLACEMENT,
42,Angela "Axle Ace" Allen,Rainbow Courier,53190154,$123.30,UNLOADED,
42,Judy "Junction Jockey" Johnson,StellarDelivery,79196271,$212.86,UNLOADED,
43,Ron "Road Roller" Robinson,Ewok Express,07438162,$390.92,UNLOADED,
43,Angela "Axle Ace" Allen,Rainbow Courier,39341492,$58.90,UNLOADED,
43,Judy "Junction Jockey" Johnson,StellarDelivery,02816446,$429.55,UNLOADED AND NO REPLACEMENT,
44,Ron "Road Roller" Robinson,Ewok Express,13992880,$158.50,UNLOADED AND NO REPLACEMENT,
44,Angela "Axle Ace" Allen,Rainbow Courier,02922805,$306.02,UNLOADED AND NO REPLACEMENT,
"$10,500.00","$36,414.16","$25,914.16",
0,Amber "Asphalt Angel" Anderson,FairyTale Freight,12265377,$189.94,UNLOADED AND NO REPLACEMENT,
7,Larry "Lugnut" Lawson,TimeWarp Deliveries,63897616,$176.74,UNLOADED,
8,Larry "Lugnut" Lawson,TimeWarp Deliveries,06056744,$340.35,UNLOADED,
9,Larry "Lugnut" Lawson,TimeWarp Deliveries,90647534,$419.36,UNLOADED AND NO REPLACEMENT,
11,Roger "Rubber Roadster" Reynolds,Wonderland Couriers,76755066,$246.02,UNLOADED,
12,Roger "Rubber Roadster" Reynolds,Wonderland Couriers,63900911,$86.95,UNLOADED,
13,Roger "Rubber Roadster" Reynolds,Wonderland Couriers,92359082,$465.09,UNLOADED AND NO REPLACEMENT,
14,Carla "Gearshift" Greene,FairyWings Express,21859429,$303.94,UNLOADED,
15,Carla "Gearshift" Greene,FairyWings Express,53201001,$419.07,UNLOADED,
16,Carla "Gearshift" Greene,FairyWings Express,96788796,$265.36,UNLOADED,
16,Emily "Express Lane" Ellis,SwiftShip Express,59586407,$63.87,UNLOADED,
17,Carla "Gearshift" Greene,FairyWings Express,48549010,$358.07,UNLOADED,
17,Emily "Express Lane" Ellis,SwiftShip Express,71365691,$380.06,UNLOADED,
17,Roger "Rubber Roadster" Reynolds,DHLuxe Deliveries,71487634,$220.66,UNLOADED,
18,Carla "Gearshift" Greene,FairyWings Express,87976210,$184.77,UNLOADED,
18,Emily "Express Lane" Ellis,SwiftShip Express,92376231,$254.68,UNLOADED,
18,Roger "Rubber Roadster" Reynolds,DHLuxe Deliveries,95834104,$474.16,UNLOADED,
19,Carla "Gearshift" Greene,FairyWings Express,36123180,$311.65,UNLOADED,
19,Emily "Express Lane" Ellis,SwiftShip Express,68734950,$87.12,UNLOADED,
19,Roger "Rubber Roadster" Reynolds,DHLuxe Deliveries,75802697,$397.36,UNLOADED AND NO REPLACEMENT,
19,Donna "Diesel Dynamo" Diaz,StellarDelivery,07094839,$170.64,UNLOADED,
20,Carla "Gearshift" Greene,FairyWings Express,93902234,$320.59,UNLOADED AND NO REPLACEMENT,
20,Emily "Express Lane" Ellis,SwiftShip Express,37665222,$233.28,UNLOADED,
20,Terry "Truckin' Terrier" Taylor,KnightShift Deliveries,18096808,$372.02,UNLOADED,
20,Donna "Diesel Dynamo" Diaz,StellarDelivery,40340922,$298.21,UNLOADED,
21,Emily "Express Lane" Ellis,SwiftShip Express,60410028,$129.28,UNLOADED,
21,Terry "Truckin' Terrier" Taylor,KnightShift Deliveries,12234501,$68.22,UNLOADED,
21,Donna "Diesel Dynamo" Diaz,StellarDelivery,78156642,$350.53,UNLOADED AND NO REPLACEMENT,
22,Emily "Express Lane" Ellis,SwiftShip Express,21643565,$291.29,UNLOADED,
22,Terry "Truckin' Terrier" Taylor,KnightShift Deliveries,79644093,$218.63,UNLOADED,
23,Emily "Express Lane" Ellis,SwiftShip Express,58361067,$196.52,UNLOADED AND NO REPLACEMENT,
23,Terry "Truckin' Terrier" Taylor,KnightShift Deliveries,24362982,$165.55,UNLOADED,
24,Terry "Truckin' Terrier" Taylor,KnightShift Deliveries,49789518,$158.49,UNLOADED,
25,Steve "Silver Streak" Sullivan,X-Files Deliveries,17394760,$167.38,UNLOADED,
25,Terry "Truckin' Terrier" Taylor,KnightShift Deliveries,51435796,$365.21,UNLOADED,
26,Steve "Silver Streak" Sullivan,X-Files Deliveries,27862973,$295.92,UNLOADED,
26,Terry "Truckin' Terrier" Taylor,KnightShift Deliveries,66392948,$270.39,UNLOADED AND NO REPLACEMENT,
27,Steve "Silver Streak" Sullivan,X-Files Deliveries,89906759,$57.71,UNLOADED,
27,Donna "Diesel Dynamo" Diaz,NinjaNest Express,77593353,$150.23,UNLOADED,
28,Steve "Silver Streak" Sullivan,X-Files Deliveries,60814603,$171.62,UNLOADED AND NO REPLACEMENT,
28,Donna "Diesel Dynamo" Diaz,NinjaNest Express,34021651,$77.89,UNLOADED,
28,Cindy "Concrete Cowboy" Carter,Superhero Supply Service,62443133,$387.43,UNLOADED,
29,Donna "Diesel Dynamo" Diaz,NinjaNest Express,14981972,$237.27,UNLOADED,
29,Cindy "Concrete Cowboy" Carter,Superhero Supply Service,66559820,$172.25,UNLOADED,
30,Greg "Gritty Grind" Greene,Boxzilla Shipping,95840554,$328.37,UNLOADED,
30,Donna "Diesel Dynamo" Diaz,NinjaNest Express,35358747,$404.89,UNLOADED,
30,Cindy "Concrete Cowboy" Carter,Superhero Supply Service,50790214,$282.41,UNLOADED,
31,Greg "Gritty Grind" Greene,Boxzilla Shipping,32498019,$453.35,UNLOADED,
31,Donna "Diesel Dynamo" Diaz,NinjaNest Express,36291623,$352.43,UNLOADED,
31,Cindy "Concrete Cowboy" Carter,Superhero Supply Service,24045684,$148.62,UNLOADED AND NO REPLACEMENT,
31,Jack "Big Rig" Johnson,TimeSleuth Deliveries,72266776,$128.75,UNLOADED,
32,Greg "Gritty Grind" Greene,Boxzilla Shipping,41846179,$91.76,UNLOADED,
32,Donna "Diesel Dynamo" Diaz,NinjaNest Express,93180864,$61.12,UNLOADED,
32,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,49764277,$292.36,UNLOADED,
32,Jack "Big Rig" Johnson,TimeSleuth Deliveries,78172700,$193.44,UNLOADED,
33,Greg "Gritty Grind" Greene,Boxzilla Shipping,16569870,$91.59,UNLOADED,
33,Donna "Diesel Dynamo" Diaz,NinjaNest Express,32228170,$238.68,UNLOADED,
33,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,01248793,$422.92,UNLOADED,
33,Jack "Big Rig" Johnson,TimeSleuth Deliveries,77959431,$166.91,UNLOADED,
34,Greg "Gritty Grind" Greene,Boxzilla Shipping,74638186,$308.29,UNLOADED,
34,Donna "Diesel Dynamo" Diaz,NinjaNest Express,22447092,$406.17,UNLOADED AND NO REPLACEMENT,
34,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,92711879,$133.26,UNLOADED,
34,Jack "Big Rig" Johnson,TimeSleuth Deliveries,38100386,$305.85,UNLOADED,
35,Greg "Gritty Grind" Greene,Boxzilla Shipping,96179845,$333.90,UNLOADED AND NO REPLACEMENT,
35,Dennis "Driver Dragon" Davis,BubbleWrap Express,22886654,$355.72,UNLOADED,
35,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,11255794,$250.70,UNLOADED,
35,Jack "Big Rig" Johnson,TimeSleuth Deliveries,28345550,$303.38,UNLOADED,
36,Dennis "Driver Dragon" Davis,BubbleWrap Express,19809927,$385.55,UNLOADED,
36,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,34204906,$133.57,UNLOADED,
36,Jack "Big Rig" Johnson,TimeSleuth Deliveries,61329887,$343.67,UNLOADED AND NO REPLACEMENT,
37,Mark "Mud Mover" Morris,GhostlyGoods Couriers,90740549,$137.71,UNLOADED,
37,Dennis "Driver Dragon" Davis,BubbleWrap Express,38265069,$312.70,UNLOADED,
37,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,60517680,$197.75,UNLOADED,
38,Mark "Mud Mover" Morris,GhostlyGoods Couriers,98160006,$314.38,UNLOADED,
38,Dennis "Driver Dragon" Davis,BubbleWrap Express,61151723,$246.27,UNLOADED,
38,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,49610036,$215.75,UNLOADED,
38,Tony "Tornado" Thompson,VikingVessel Deliveries,20123283,$85.17,UNLOADED,
39,Mark "Mud Mover" Morris,GhostlyGoods Couriers,69284701,$475.73,UNLOADED,
39,Dennis "Driver Dragon" Davis,BubbleWrap Express,19211067,$427.58,UNLOADED,
39,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,67575152,$162.54,UNLOADED,
39,Tony "Tornado" Thompson,VikingVessel Deliveries,88813921,$417.86,UNLOADED,
40,Mark "Mud Mover" Morris,GhostlyGoods Couriers,59962047,$113.77,UNLOADED,
40,Dennis "Driver Dragon" Davis,BubbleWrap Express,33601159,$283.81,UNLOADED,
40,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,50986135,$435.42,UNLOADED,
40,Tony "Tornado" Thompson,VikingVessel Deliveries,12901936,$500.71,UNLOADED,
41,Mark "Mud Mover" Morris,GhostlyGoods Couriers,52400385,$115.07,UNLOADED AND NO REPLACEMENT,
41,Dennis "Driver Dragon" Davis,BubbleWrap Express,59887577,$248.30,UNLOADED AND NO REPLACEMENT,
41,Cindy "Concrete Cowboy" Carter,Amazonia Deliveries,45492258,$431.60,UNLOADED AND NO REPLACEMENT,
41,Tony "Tornado" Thompson,VikingVessel Deliveries,95912275,$128.43,UNLOADED,
42,Holly "Haulin' Queen" Hayes,TimeMachine Transport,67870830,$422.08,UNLOADED,
42,Tony "Tornado" Thompson,VikingVessel Deliveries,62309051,$183.05,UNLOADED,
43,Holly "Haulin' Queen" Hayes,TimeMachine Transport,73974799,$237.55,UNLOADED,
43,Tony "Tornado" Thompson,VikingVessel Deliveries,01411425,$211.36,UNLOADED AND NO REPLACEMENT,
44,Holly "Haulin' Queen" Hayes,TimeMachine Transport,92539533,$140.59,UNLOADED,
45,Holly "Haulin' Queen" Hayes,TimeMachine Transport,44192228,$381.48,UNLOADED,
46,Holly "Haulin' Queen" Hayes,TimeMachine Transport,88729436,$322.54,UNLOADED,
47,Holly "Haulin' Queen" Hayes,TimeMachine Transport,05403999,$368.68,UNLOADED,
"$8,000.00","$25,407.31","$17,407.31",
2,Tony "Tornado" Thompson,PirateParcel Plunder,43984612,$335.60,UNLOADED,
3,Tony "Tornado" Thompson,PirateParcel Plunder,02245694,$123.13,UNLOADED,
4,Tony "Tornado" Thompson,PirateParcel Plunder,10604326,$319.73,UNLOADED,
5,Tony "Tornado" Thompson,PirateParcel Plunder,27666094,$467.98,UNLOADED,
6,Tony "Tornado" Thompson,PirateParcel Plunder,38875211,$474.83,UNLOADED,
7,Tony "Tornado" Thompson,PirateParcel Plunder,43052723,$239.46,UNLOADED,
8,Tony "Tornado" Thompson,PirateParcel Plunder,92912361,$55.08,UNLOADED,
9,Tony "Tornado" Thompson,PirateParcel Plunder,21268049,$345.02,UNLOADED,
10,Tony "Tornado" Thompson,PirateParcel Plunder,68563183,$139.94,UNLOADED AND NO REPLACEMENT,
10,Melissa "Miles Ahead" Miller,FairyTale Freight,19967863,$385.40,UNLOADED,
11,Melissa "Miles Ahead" Miller,FairyTale Freight,40511430,$272.41,UNLOADED,
12,Melissa "Miles Ahead" Miller,FairyTale Freight,51940079,$364.42,UNLOADED,
13,Denise "Diesel Duchess" Davis,Robin Hood Couriers,17926875,$175.25,UNLOADED,
13,Melissa "Miles Ahead" Miller,FairyTale Freight,14872735,$105.43,UNLOADED,
14,Denise "Diesel Duchess" Davis,Robin Hood Couriers,35018595,$230.03,UNLOADED,
14,Melissa "Miles Ahead" Miller,FairyTale Freight,51357411,$265.20,UNLOADED,
14,Tara "Turnpike Titan" Turner,PixieParcel,20672667,$210.94,UNLOADED,
15,Denise "Diesel Duchess" Davis,Robin Hood Couriers,03292724,$178.09,UNLOADED,
15,Melissa "Miles Ahead" Miller,FairyTale Freight,72338232,$170.12,UNLOADED,
15,Tara "Turnpike Titan" Turner,PixieParcel,79539067,$82.60,UNLOADED,
15,Dennis "Driver Dragon" Davis,Leprechaun Logistics,54774383,$116.56,UNLOADED,
16,Denise "Diesel Duchess" Davis,Robin Hood Couriers,44236929,$158.49,UNLOADED,
16,Melissa "Miles Ahead" Miller,FairyTale Freight,41796834,$300.54,UNLOADED,
16,Tara "Turnpike Titan" Turner,PixieParcel,55601650,$112.92,UNLOADED,
16,Dennis "Driver Dragon" Davis,Leprechaun Logistics,87553153,$128.42,UNLOADED,
17,Denise "Diesel Duchess" Davis,Robin Hood Couriers,59228221,$318.71,UNLOADED,
17,Melissa "Miles Ahead" Miller,FairyTale Freight,49915168,$231.17,UNLOADED,
17,Tara "Turnpike Titan" Turner,PixieParcel,67720538,$134.23,UNLOADED AND NO REPLACEMENT,
17,Dennis "Driver Dragon" Davis,Leprechaun Logistics,81382027,$369.58,UNLOADED AND NO REPLACEMENT,
17,Mike "Miles" Mitchell,Bigfoot Shipping,65078288,$169.51,UNLOADED,
18,Denise "Diesel Duchess" Davis,Robin Hood Couriers,39572618,$443.39,UNLOADED,
18,Melissa "Miles Ahead" Miller,FairyTale Freight,87352858,$185.21,UNLOADED,
18,Mike "Miles" Mitchell,Bigfoot Shipping,92239560,$449.08,UNLOADED,
19,Denise "Diesel Duchess" Davis,Robin Hood Couriers,94063864,$426.73,UNLOADED AND NO REPLACEMENT,
19,Melissa "Miles Ahead" Miller,FairyTale Freight,28451799,$169.17,UNLOADED AND NO REPLACEMENT,
19,Mike "Miles" Mitchell,Bigfoot Shipping,00956263,$282.53,UNLOADED,
20,Mike "Miles" Mitchell,Bigfoot Shipping,62476456,$172.60,UNLOADED AND NO REPLACEMENT,
23,Larry "Lugnut" Lawson,StellarDelivery,74865691,$207.87,UNLOADED,
24,Larry "Lugnut" Lawson,StellarDelivery,19907474,$335.43,UNLOADED,
24,Frank "Highway Hero" Harris,X-Files Deliveries,19335225,$309.20,UNLOADED,
25,Larry "Lugnut" Lawson,StellarDelivery,70096401,$275.31,UNLOADED,
25,Frank "Highway Hero" Harris,X-Files Deliveries,17380537,$217.93,UNLOADED,
26,Larry "Lugnut" Lawson,StellarDelivery,80721533,$478.16,UNLOADED,
26,Frank "Highway Hero" Harris,X-Files Deliveries,14733292,$430.83,UNLOADED,
26,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,21721264,$271.19,UNLOADED,
27,Larry "Lugnut" Lawson,StellarDelivery,94945593,$347.77,UNLOADED,
27,Frank "Highway Hero" Harris,X-Files Deliveries,54773729,$354.12,UNLOADED,
27,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,96760094,$112.62,UNLOADED,
28,Larry "Lugnut" Lawson,StellarDelivery,32189785,$50.08,UNLOADED AND NO REPLACEMENT,
28,Frank "Highway Hero" Harris,X-Files Deliveries,87925212,$284.78,UNLOADED,
28,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,59708950,$387.83,UNLOADED,
29,Frank "Highway Hero" Harris,X-Files Deliveries,59807826,$297.56,UNLOADED AND NO REPLACEMENT,
29,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,62678460,$367.41,UNLOADED,
30,Tim "Tire Tamer" Thompson,MagicCarpet Couriers,24695604,$181.91,UNLOADED AND NO REPLACEMENT,
31,Ron "Road Roller" Robinson,TimeWarp Deliveries,77710269,$125.50,UNLOADED,
32,Ron "Road Roller" Robinson,TimeWarp Deliveries,69313788,$450.61,UNLOADED,
32,Greg "Gritty Grind" Greene,TimeSleuth Deliveries,97785345,$59.70,UNLOADED,
33,Ron "Road Roller" Robinson,TimeWarp Deliveries,35925135,$111.39,UNLOADED,
33,Greg "Gritty Grind" Greene,TimeSleuth Deliveries,40592199,$52.64,UNLOADED AND NO REPLACEMENT,
34,Ron "Road Roller" Robinson,TimeWarp Deliveries,77986726,$305.52,UNLOADED,
34,Dave "Freight Train" Foster,Amazonia Deliveries,43515035,$123.33,UNLOADED AND NO REPLACEMENT,
35,Ron "Road Roller" Robinson,TimeWarp Deliveries,90031756,$494.43,UNLOADED,
35,Ron "Road Roller" Robinson,MagicCarpet Couriers,13865810,$471.51,UNLOADED,
36,Ron "Road Roller" Robinson,TimeWarp Deliveries,37803822,$334.62,UNLOADED,
36,Ron "Road Roller" Robinson,MagicCarpet Couriers,51375281,$298.29,UNLOADED,
36,Carl "Caravan Captain" Carr,Amazonia Deliveries,49102137,$202.79,UNLOADED,
37,Ron "Road Roller" Robinson,TimeWarp Deliveries,72873567,$423.23,UNLOADED,
37,Ron "Road Roller" Robinson,MagicCarpet Couriers,98465337,$256.37,UNLOADED,
37,Carl "Caravan Captain" Carr,Amazonia Deliveries,74217809,$243.18,UNLOADED,
38,Ron "Road Roller" Robinson,TimeWarp Deliveries,25970999,$438.27,UNLOADED,
38,Ron "Road Roller" Robinson,MagicCarpet Couriers,09766829,$170.61,UNLOADED,
38,Carl "Caravan Captain" Carr,Amazonia Deliveries,84051307,$143.84,UNLOADED,
39,Ron "Road Roller" Robinson,TimeWarp Deliveries,22108188,$461.11,UNLOADED AND NO REPLACEMENT,
39,Ron "Road Roller" Robinson,MagicCarpet Couriers,31247670,$434.25,UNLOADED,
39,Carl "Caravan Captain" Carr,Amazonia Deliveries,40982350,$91.75,UNLOADED,
39,Tim "Tire Tamer" Thompson,JollyRoger Delivery,65530687,$270.64,UNLOADED AND NO REPLACEMENT,
40,Greg "Gritty Grind" Greene,Starship Supplies,66303830,$371.68,UNLOADED,
40,Ron "Road Roller" Robinson,MagicCarpet Couriers,49006114,$440.53,UNLOADED,
40,Carl "Caravan Captain" Carr,Amazonia Deliveries,20650683,$366.15,UNLOADED,
41,Greg "Gritty Grind" Greene,Starship Supplies,26770343,$85.90,UNLOADED,
41,Ron "Road Roller" Robinson,MagicCarpet Couriers,65726351,$294.89,UNLOADED,
41,Carl "Caravan Captain" Carr,Amazonia Deliveries,55689254,$87.71,UNLOADED,
41,Ron "Road Roller" Robinson,Rainbow Courier,85620181,$265.03,UNLOADED,
42,Greg "Gritty Grind" Greene,Starship Supplies,20083913,$70.24,UNLOADED,
42,Ron "Road Roller" Robinson,MagicCarpet Couriers,79864776,$283.24,UNLOADED,
42,Carl "Caravan Captain" Carr,Amazonia Deliveries,70030283,$484.14,UNLOADED,
42,Ron "Road Roller" Robinson,Rainbow Courier,50228886,$346.14,UNLOADED,
42,Tom "Tanker King" Turner,Leprechaun Logistics,47444381,$351.89,UNLOADED,
43,Greg "Gritty Grind" Greene,Starship Supplies,09255238,$239.33,UNLOADED,
43,Ron "Road Roller" Robinson,MagicCarpet Couriers,28093607,$109.20,UNLOADED AND NO REPLACEMENT,
43,Carl "Caravan Captain" Carr,Amazonia Deliveries,50678463,$218.45,UNLOADED,
43,Ron "Road Roller" Robinson,Rainbow Courier,91125268,$368.33,UNLOADED,
43,Tom "Tanker King" Turner,Leprechaun Logistics,09806963,$371.99,UNLOADED,
