Time Increment, Driver's name, Company Name, CrateID, Crate Value, Status
39,Andrea "Acceleration Ace" Adams,UPSpeedy Parcel,49229410,$271.26,UNLOADED AND NO REPLACEMENT,
39,Andrea "Acceleration Ace" Adams,StellarDelivery,35214566,$206.66,UNLOADED,
40,Joe "Overdrive" O'Brien,SpacePenguin Express,04956434,$312.50,UNLOADED,
40,Michelle "Midnight Rider" Martinez,MonsterMover Express,24103807,$410.09,UNLOADED,
40,Andrea "Acceleration Ace" Adams,StellarDelivery,78094616,$408.90,UNLOADED,
41,Joe "Overdrive" O'Brien,SpacePenguin Express,85500847,$84.59,UNLOADED AND NO REPLACEMENT,
41,Michelle "Midnight Rider" Martinez,MonsterMover Express,42285516,$113.35,UNLOADED,
41,Andrea "Acceleration Ace" Adams,StellarDelivery,40003506,$415.38,UNLOADED,
42,Denise "Diesel Duchess" Davis,KnightShift Deliveries,92760902,$119.21,UNLOADED,
42,Michelle "Midnight Rider" Martinez,MonsterMover Express,49499727,$262.41,UNLOADED AND NO REPLACEMENT,
42,Andrea "Acceleration Ace" Adams,StellarDelivery,76083220,$370.90,UNLOADED,
43,Denise "Diesel Duchess" Davis,KnightShift Deliveries,92115790,$192.26,UNLOADED,
43,Gary "Gravel Grinder" Gordon,DragonWings Express,21191124,$114.33,UNLOADED,
43,Andrea "Acceleration Ace" Adams,StellarDelivery,25868857,$61.41,UNLOADED,
44,Denise "Diesel Duchess" Davis,KnightShift Deliveries,78015313,$224.48,UNLOADED,
44,Gary "Gravel Grinder" Gordon,DragonWings Express,86008689,$140.90,UNLOADED,
44,Andrea "Acceleration Ace" Adams,StellarDelivery,88467272,$436.16,UNLOADED,
45,Denise "Diesel Duchess" Davis,KnightShift Deliveries,25629390,$423.89,UNLOADED,
45,Gary "Gravel Grinder" Gordon,DragonWings Express,84947947,$291.08,UNLOADED,
45,Andrea "Acceleration Ace" Adams,StellarDelivery,82176879,$352.01,UNLOADED,
46,Denise "Diesel Duchess" Davis,KnightShift Deliveries,75915098,$462.32,UNLOADED,
46,Gary "Gravel Grinder" Gordon,DragonWings Express,35428445,$397.38,UNLOADED,
46,Andrea "Acceleration Ace" Adams,StellarDelivery,38193617,$474.20,UNLOADED,
47,Denise "Diesel Duchess" Davis,KnightShift Deliveries,67915059,$201.58,UNLOADED,
47,Gary "Gravel Grinder" Gordon,DragonWings Express,89208873,$373.26,UNLOADED AND NO REPLACEMENT,
47,Andrea "Acceleration Ace" Adams,StellarDelivery,65538980,$116.35,UNLOADED AND NO REPLACEMENT,
"$10,000.00","$33,746.78","$23,746.78",
7,Chuck "Cargo Cowboy" Collins,Wonderland Couriers,79740764,$226.08,UNLOADED AND NO REPLACEMENT,
10,Bill "Big Hauler" Bennett,ThunderTruck Express,93689296,$407.42,UNLOADED,
11,Bill "Big Hauler" Bennett,ThunderTruck Express,50049950,$362.49,UNLOADED,
11,Sam "Speed Demon" Stewart,FedExpress,02500415,$298.28,UNLOADED,
12,Bill "Big Hauler" Bennett,ThunderTruck Express,58711489,$458.15,UNLOADED,
12,Sam "Speed Demon" Stewart,FedExpress,85553174,$75.92,UNLOADED,
13,Bill "Big Hauler" Bennett,ThunderTruck Express,30816376,$383.21,UNLOADED AND NO REPLACEMENT,
13,Sam "Speed Demon" Stewart,FedExpress,64275344,$195.04,UNLOADED,
13,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,37882652,$298.26,UNLOADED,
14,Sam "Speed Demon" Stewart,FedExpress,80192258,$164.67,UNLOADED AND NO REPLACEMENT,
14,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,24530420,$248.48,UNLOADED,
15,Greg "Gritty Grind" Greene,BuzzyBee Deliveries,68432731,$326.96,UNLOADED,
15,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,08682856,$130.00,UNLOADED,
16,Greg "Gritty Grind" Greene,BuzzyBee Deliveries,64570688,$52.28,UNLOADED,
16,Ray "Roadway Ranger" Rogers,FairyWings Express,85746598,$203.59,UNLOADED AND NO REPLACEMENT,
16,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,94413073,$476.55,UNLOADED,
17,Greg "Gritty Grind" Greene,BuzzyBee Deliveries,90839167,$491.70,UNLOADED,
17,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,39354529,$321.58,UNLOADED,
18,Greg "Gritty Grind" Greene,BuzzyBee Deliveries,62767215,$440.14,UNLOADED,
18,Gary "Gravel Grinder" Gordon,Superhero Supply Service,82029491,$156.49,UNLOADED,
18,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,91271135,$455.35,UNLOADED,
19,Greg "Gritty Grind" Greene,BuzzyBee Deliveries,04176566,$252.89,UNLOADED,
19,Gary "Gravel Grinder" Gordon,Superhero Supply Service,17094235,$386.66,UNLOADED,
19,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,25441865,$487.28,UNLOADED,
20,Greg "Gritty Grind" Greene,BuzzyBee Deliveries,08060120,$378.37,UNLOADED,
20,Gary "Gravel Grinder" Gordon,Superhero Supply Service,58807530,$475.06,UNLOADED,
20,Wayne "Wheeler Warrior" Warren,ApolloAstronautics,36313795,$457.22,UNLOADED AND NO REPLACEMENT,
21,Greg "Gritty Grind" Greene,BuzzyBee Deliveries,56746746,$259.60,UNLOADED,
21,Gary "Gravel Grinder" Gordon,Superhero Supply Service,81653586,$436.39,UNLOADED,
21,Emily "Express Lane" Ellis,MartianMovers,01277997,$336.36,UNLOADED,
22,Greg "Gritty Grind" Greene,BuzzyBee Deliveries,79073430,$199.30,UNLOADED,
22,Gary "Gravel Grinder" Gordon,Superhero Supply Service,45426467,$91.52,UNLOADED,
22,Emily "Express Lane" Ellis,MartianMovers,76342305,$74.88,UNLOADED,
23,Greg "Gritty Grind" Greene,BuzzyBee Deliveries,97950360,$300.93,UNLOADED AND NO REPLACEMENT,
23,Gary "Gravel Grinder" Gordon,Superhero Supply Service,37414666,$344.85,UNLOADED,
23,Emily "Express Lane" Ellis,MartianMovers,93228747,$159.34,UNLOADED,
24,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,14495297,$237.18,UNLOADED,
24,Gary "Gravel Grinder" Gordon,Superhero Supply Service,87544753,$236.39,UNLOADED AND NO REPLACEMENT,
24,Emily "Express Lane" Ellis,MartianMovers,65523002,$322.07,UNLOADED,
25,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,17742954,$58.46,UNLOADED,
25,Doug "Dangerous Curve" Duncan,PurrfectParcel,01673165,$195.03,UNLOADED,
25,Emily "Express Lane" Ellis,MartianMovers,16207754,$132.01,UNLOADED,
26,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,24377420,$423.28,UNLOADED,
26,Doug "Dangerous Curve" Duncan,PurrfectParcel,02569502,$150.24,UNLOADED,
26,Emily "Express Lane" Ellis,MartianMovers,26448437,$211.00,UNLOADED,
27,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,61721592,$488.22,UNLOADED,
27,Doug "Dangerous Curve" Duncan,PurrfectParcel,82658450,$394.41,UNLOADED,
27,Emily "Express Lane" Ellis,MartianMovers,08429347,$345.51,UNLOADED,
28,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,88366505,$289.41,UNLOADED,
28,Doug "Dangerous Curve" Duncan,PurrfectParcel,17559274,$324.93,UNLOADED,
28,Emily "Express Lane" Ellis,MartianMovers,74237852,$86.28,UNLOADED AND NO REPLACEMENT,
29,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,96022394,$411.70,UNLOADED AND NO REPLACEMENT,
29,Doug "Dangerous Curve" Duncan,PurrfectParcel,24269406,$488.33,UNLOADED,
29,Bob "Bulldozer" Baxter,Rainbow Courier,33787779,$98.52,UNLOADED,
30,Tony "Tornado" Thompson,Rainbow Courier,16764459,$96.35,UNLOADED AND NO REPLACEMENT,
30,Doug "Dangerous Curve" Duncan,PurrfectParcel,00493591,$102.64,UNLOADED AND NO REPLACEMENT,
30,Bob "Bulldozer" Baxter,Rainbow Courier,27863548,$232.13,UNLOADED,
31,Laura "Light Load" Lambert,Robin Hood Couriers,37349062,$380.07,UNLOADED,
31,Carl "Caravan Captain" Carr,VikingVessel Deliveries,65936181,$266.46,UNLOADED,
31,Bob "Bulldozer" Baxter,Rainbow Courier,50568594,$199.20,UNLOADED,
32,Laura "Light Load" Lambert,Robin Hood Couriers,33849502,$304.69,UNLOADED,
32,Carl "Caravan Captain" Carr,VikingVessel Deliveries,44856175,$218.67,UNLOADED,
32,Bob "Bulldozer" Baxter,Rainbow Courier,77864621,$72.99,UNLOADED,
33,Laura "Light Load" Lambert,Robin Hood Couriers,31112828,$317.17,UNLOADED,
33,Carl "Caravan Captain" Carr,VikingVessel Deliveries,61659209,$146.08,UNLOADED,
33,Bob "Bulldozer" Baxter,Rainbow Courier,63053256,$238.77,UNLOADED,
34,Laura "Light Load" Lambert,Robin Hood Couriers,82039518,$130.41,UNLOADED,
34,Carl "Caravan Captain" Carr,VikingVessel Deliveries,93598901,$438.74,UNLOADED,
34,Bob "Bulldozer" Baxter,Rainbow Courier,67394023,$276.96,UNLOADED,
35,Laura "Light Load" Lambert,Robin Hood Couriers,53998836,$145.38,UNLOADED,
35,Carl "Caravan Captain" Carr,VikingVessel Deliveries,63542475,$261.59,UNLOADED,
35,Bob "Bulldozer" Baxter,Rainbow Courier,11835880,$252.76,UNLOADED,
36,Laura "Light Load" Lambert,Robin Hood Couriers,20587125,$178.04,UNLOADED,
36,Carl "Caravan Captain" Carr,VikingVessel Deliveries,57829835,$70.85,UNLOADED,
36,Bob "Bulldozer" Baxter,Rainbow Courier,60238146,$225.89,UNLOADED AND NO REPLACEMENT,
37,Laura "Light Load" Lambert,Robin Hood Couriers,83491796,$132.93,UNLOADED,
37,Carl "Caravan Captain" Carr,VikingVessel Deliveries,78572946,$416.88,UNLOADED AND NO REPLACEMENT,
38,Laura "Light Load" Lambert,Robin Hood Couriers,27301726,$386.09,UNLOADED AND NO REPLACEMENT,
38,Rachel "Ramp Runner" Ramirez,Amazonia Deliveries,19940820,$437.78,UNLOADED,
39,Rachel "Ramp Runner" Ramirez,Amazonia Deliveries,93439244,$258.39,UNLOADED,
40,Rachel "Ramp Runner" Ramirez,Amazonia Deliveries,01924263,$314.55,UNLOADED,
41,Rachel "Ramp Runner" Ramirez,Amazonia Deliveries,61699978,$132.11,UNLOADED,
42,Rachel "Ramp Runner" Ramirez,Amazonia Deliveries,04782772,$150.64,UNLOADED,
43,Roger "Rubber Roadster" Reynolds,PirateParcel Plunder,06842289,$463.34,UNLOADED,
43,Rachel "Ramp Runner" Ramirez,Amazonia Deliveries,82681400,$120.99,UNLOADED,
44,Roger "Rubber Roadster" Reynolds,PirateParcel Plunder,97664533,$139.41,UNLOADED,
44,Rachel "Ramp Runner" Ramirez,Amazonia Deliveries,87513716,$325.08,UNLOADED,
45,Roger "Rubber Roadster" Reynolds,PirateParcel Plunder,50160463,$310.89,UNLOADED AND NO REPLACEMENT,
45,Rachel "Ramp Runner" Ramirez,Amazonia Deliveries,46206608,$113.20,UNLOADED,
45,Denise "Diesel Duchess" Davis,SwiftShip Express,67613486,$230.94,UNLOADED,
46,Rachel "Ramp Runner" Ramirez,Amazonia Deliveries,07586592,$258.97,UNLOADED AND NO REPLACEMENT,
46,Denise "Diesel Duchess" Davis,SwiftShip Express,94724479,$300.09,UNLOADED,
47,Denise "Diesel Duchess" Davis,SwiftShip Express,91857437,$57.07,UNLOADED,
"$7,700.00","$24,811.45","$17,111.45",
5,Denise "Diesel Duchess" Davis,ApolloAstronautics,28593207,$373.79,UNLOADED,
6,Denise "Diesel Duchess" Davis,ApolloAstronautics,98377672,$368.64,UNLOADED,
7,Denise "Diesel Duchess" Davis,ApolloAstronautics,93993606,$337.27,UNLOADED,
8,Denise "Diesel Duchess" Davis,ApolloAstronautics,86961637,$138.00,UNLOADED,
9,Denise "Diesel Duchess" Davis,ApolloAstronautics,58163837,$95.50,UNLOADED,
9,Mike "Miles" Mitchell,Bigfoot Shipping,96548470,$241.86,UNLOADED,
10,Denise "Diesel Duchess" Davis,ApolloAstronautics,74367379,$359.40,UNLOADED,
10,Mike "Miles" Mitchell,Bigfoot Shipping,76708111,$409.13,UNLOADED,
11,Denise "Diesel Duchess" Davis,ApolloAstronautics,78401038,$55.42,UNLOADED,
11,Mike "Miles" Mitchell,Bigfoot Shipping,77463217,$379.21,UNLOADED,
12,Denise "Diesel Duchess" Davis,ApolloAstronautics,55446838,$450.00,UNLOADED AND NO REPLACEMENT,
12,Mike "Miles" Mitchell,Bigfoot Shipping,93367752,$471.83,UNLOADED,
12,Grace "Gasoline Gal" Garcia,SwiftShip Express,85599814,$285.72,UNLOADED,
13,Mike "Miles" Mitchell,Bigfoot Shipping,91374875,$224.69,UNLOADED,
13,Grace "Gasoline Gal" Garcia,SwiftShip Express,68870280,$236.83,UNLOADED AND NO REPLACEMENT,
14,Mike "Miles" Mitchell,Bigfoot Shipping,19950073,$424.69,UNLOADED AND NO REPLACEMENT,
18,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,59439473,$310.13,UNLOADED,
19,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,66265416,$480.24,UNLOADED,
20,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,51757345,$216.77,UNLOADED,
20,Larry "Lugnut" Lawson,TimeMachine Transport,12146682,$123.45,UNLOADED,
21,Doug "Dangerous Curve" Duncan,TimeWarp Deliveries,95824551,$212.78,UNLOADED AND NO REPLACEMENT,
21,Larry "Lugnut" Lawson,TimeMachine Transport,31175410,$187.22,UNLOADED,
22,Larry "Lugnut" Lawson,TimeMachine Transport,06914705,$231.05,UNLOADED,
23,Chuck "Cargo Cowboy" Collins,Robin Hood Couriers,08828940,$354.35,UNLOADED,
23,Larry "Lugnut" Lawson,TimeMachine Transport,65506528,$487.08,UNLOADED,
24,Chuck "Cargo Cowboy" Collins,Robin Hood Couriers,13030451,$490.82,UNLOADED,
24,Larry "Lugnut" Lawson,TimeMachine Transport,92927960,$376.76,UNLOADED,
24,Amber "Asphalt Angel" Anderson,PixieParcel,01121455,$91.61,UNLOADED,
25,Chuck "Cargo Cowboy" Collins,Robin Hood Couriers,10307342,$380.63,UNLOADED,
25,Larry "Lugnut" Lawson,TimeMachine Transport,62103107,$112.35,UNLOADED,
25,Amber "Asphalt Angel" Anderson,PixieParcel,95786670,$328.04,UNLOADED,
26,Chuck "Cargo Cowboy" Collins,Robin Hood Couriers,58734761,$128.39,UNLOADED,
26,Larry "Lugnut" Lawson,TimeMachine Transport,36785034,$141.14,UNLOADED,
26,Amber "Asphalt Angel" Anderson,PixieParcel,64306628,$223.51,UNLOADED,
27,Chuck "Cargo Cowboy" Collins,Robin Hood Couriers,63633597,$424.02,UNLOADED AND NO REPLACEMENT,
27,Larry "Lugnut" Lawson,TimeMachine Transport,87010568,$135.38,UNLOADED,
27,Amber "Asphalt Angel" Anderson,PixieParcel,44194018,$371.14,UNLOADED,
28,Pete "Payload" Patterson,Wonderland Couriers,71862806,$61.99,UNLOADED,
28,Larry "Lugnut" Lawson,TimeMachine Transport,66241278,$145.30,UNLOADED,
28,Amber "Asphalt Angel" Anderson,PixieParcel,54517508,$428.28,UNLOADED AND NO REPLACEMENT,
29,Pete "Payload" Patterson,Wonderland Couriers,33481727,$153.12,UNLOADED AND NO REPLACEMENT,
29,Larry "Lugnut" Lawson,TimeMachine Transport,67225931,$348.92,UNLOADED AND NO REPLACEMENT,
29,Judy "Junction Jockey" Johnson,PirateParcel Plunder,16175242,$154.94,UNLOADED,
30,Lisa "Long Haul" Lawrence,SpacePenguin Express,10618524,$71.60,UNLOADED,
30,Judy "Junction Jockey" Johnson,PirateParcel Plunder,86061444,$349.08,UNLOADED AND NO REPLACEMENT,
31,Lisa "Long Haul" Lawrence,SpacePenguin Express,91044049,$97.29,UNLOADED,
31,Emily "Express Lane" Ellis,KnightShift Deliveries,89698189,$429.73,UNLOADED,
32,Lisa "Long Haul" Lawrence,SpacePenguin Express,62157759,$193.37,UNLOADED,
32,Emily "Express Lane" Ellis,KnightShift Deliveries,16457252,$265.52,UNLOADED,
32,Bill "Big Hauler" Bennett,Amazonia Deliveries,64947016,$460.17,UNLOADED AND NO REPLACEMENT,
33,Lisa "Long Haul" Lawrence,SpacePenguin Express,71186575,$116.96,UNLOADED,
33,Emily "Express Lane" Ellis,KnightShift Deliveries,11230929,$161.40,UNLOADED,
34,Lisa "Long Haul" Lawrence,SpacePenguin Express,75982921,$341.75,UNLOADED,
34,Emily "Express Lane" Ellis,KnightShift Deliveries,45905996,$499.78,UNLOADED,
35,Lisa "Long Haul" Lawrence,SpacePenguin Express,93248488,$407.88,UNLOADED AND NO REPLACEMENT,
35,Emily "Express Lane" Ellis,KnightShift Deliveries,54685708,$382.31,UNLOADED,
35,Angela "Axle Ace" Allen,X-Files Deliveries,61120392,$163.62,UNLOADED,
36,Emily "Express Lane" Ellis,KnightShift Deliveries,88811079,$463.11,UNLOADED,
36,Angela "Axle Ace" Allen,X-Files Deliveries,05467218,$301.61,UNLOADED AND NO REPLACEMENT,
37,Emily "Express Lane" Ellis,KnightShift Deliveries,90410557,$262.92,UNLOADED,
38,Wayne "Wheeler Warrior" Warren,FedExpress,38660567,$90.41,UNLOADED,
38,Emily "Express Lane" Ellis,KnightShift Deliveries,74934591,$425.37,UNLOADED,
39,Wayne "Wheeler Warrior" Warren,FedExpress,81510004,$297.19,UNLOADED,
39,Emily "Express Lane" Ellis,KnightShift Deliveries,20399920,$137.62,UNLOADED,
39,Lisa "Long Haul" Lawrence,Loch Ness Logistics,24205042,$297.30,UNLOADED,
40,Wayne "Wheeler Warrior" Warren,FedExpress,17165538,$133.31,UNLOADED,
40,Emily "Express Lane" Ellis,KnightShift Deliveries,30806695,$121.74,UNLOADED AND NO REPLACEMENT,
40,Lisa "Long Haul" Lawrence,Loch Ness Logistics,41593134,$68.84,UNLOADED,
41,Wayne "Wheeler Warrior" Warren,FedExpress,68837673,$404.45,UNLOADED,
41,Denise "Diesel Duchess" Davis,ThunderTruck Express,52910959,$133.86,UNLOADED,
41,Lisa "Long Haul" Lawrence,Loch Ness Logistics,24259161,$380.61,UNLOADED,
42,Wayne "Wheeler Warrior" Warren,FedExpress,80787484,$164.20,UNLOADED,
42,Denise "Diesel Duchess" Davis,ThunderTruck Express,20057221,$266.53,UNLOADED,
42,Lisa "Long Haul" Lawrence,Loch Ness Logistics,73612389,$320.22,UNLOADED,
43,Wayne "Wheeler Warrior" Warren,FedExpress,60589046,$169.28,UNLOADED,
43,Denise "Diesel Duchess" Davis,ThunderTruck Express,85882507,$316.99,UNLOADED,
43,Lisa "Long Haul" Lawrence,Loch Ness Logistics,38267776,$480.97,UNLOADED,
44,Wayne "Wheeler Warrior" Warren,FedExpress,39253748,$203.66,UNLOADED,
44,Denise "Diesel Duchess" Davis,ThunderTruck Express,72960137,$234.76,UNLOADED,
44,Lisa "Long Haul" Lawrence,Loch Ness Logistics,00729129,$419.22,UNLOADED,
45,Wayne "Wheeler Warrior" Warren,FedExpress,89987149,$227.87,UNLOADED,
45,Denise "Diesel Duchess" Davis,ThunderTruck Express,57474514,$148.36,UNLOADED AND NO REPLACEMENT,
45,Lisa "Long Haul" Lawrence,Loch Ness Logistics,18103961,$105.03,UNLOADED AND NO REPLACEMENT,
46,Wayne "Wheeler Warrior" Warren,FedExpress,78377958,$166.36,UNLOADED,
46,Dave "Freight Train" Foster,MonsterMover Express,92509310,$343.81,UNLOADED,
47,Wayne "Wheeler Warrior" Warren,FedExpress,50746192,$337.83,UNLOADED AND NO REPLACEMENT,
47,Dave "Freight Train" Foster,MonsterMover Express,74588136,$108.95,UNLOADED,
"$7,100.00","$23,424.23","$16,324.23",
0,Michelle "Mover Maven" Morgan,DinoDash Couriers,41235427,$361.38,UNLOADED,
1,Michelle "Mover Maven" Morgan,DinoDash Couriers,71284126,$416.89,UNLOADED,
2,Michelle "Mover Maven" Morgan,DinoDash Couriers,54121963,$270.16,UNLOADED,
3,Michelle "Mover Maven" Morgan,DinoDash Couriers,41450844,$234.34,UNLOADED,
3,Michelle "Mover Maven" Morgan,Wonderland Couriers,96364255,$179.73,UNLOADED,
4,Michelle "Mover Maven" Morgan,DinoDash Couriers,34730163,$99.25,UNLOADED,
4,Michelle "Mover Maven" Morgan,Wonderland Couriers,14588828,$386.23,UNLOADED,
5,Michelle "Mover Maven" Morgan,DinoDash Couriers,68958365,$293.30,UNLOADED,
5,Michelle "Mover Maven" Morgan,Wonderland Couriers,97372194,$491.34,UNLOADED,
6,Michelle "Mover Maven" Morgan,DinoDash Couriers,11959659,$362.28,UNLOADED AND NO REPLACEMENT,
6,Michelle "Mover Maven" Morgan,Wonderland Couriers,07320705,$246.89,UNLOADED,
7,Michelle "Mover Maven" Morgan,Wonderland Couriers,14087337,$431.08,UNLOADED,
8,Michelle "Mover Maven" Morgan,Wonderland Couriers,49139824,$332.93,UNLOADED AND NO REPLACEMENT,
13,Bob "Bulldozer" Baxter,PirateParcel Plunder,55145240,$318.05,UNLOADED,
14,Bob "Bulldozer" Baxter,PirateParcel Plunder,16139618,$326.72,UNLOADED,
15,Bob "Bulldozer" Baxter,PirateParcel Plunder,92481726,$180.75,UNLOADED,
16,Bob "Bulldozer" Baxter,PirateParcel Plunder,86403008,$480.35,UNLOADED,
16,Mike "Miles" Mitchell,BuzzyBee Deliveries,25481432,$470.09,UNLOADED AND NO REPLACEMENT,
17,Bob "Bulldozer" Baxter,PirateParcel Plunder,90855169,$230.83,UNLOADED,
18,Bob "Bulldozer" Baxter,PirateParcel Plunder,40648021,$491.49,UNLOADED,
19,Bob "Bulldozer" Baxter,PirateParcel Plunder,86898629,$250.78,UNLOADED,
20,Bob "Bulldozer" Baxter,PirateParcel Plunder,82772731,$342.57,UNLOADED,
21,Bob "Bulldozer" Baxter,PirateParcel Plunder,68807675,$386.13,UNLOADED AND NO REPLACEMENT,
21,Tony "Tornado" Thompson,Wonderland Couriers,90503331,$406.68,UNLOADED,
22,Cindy "Concrete Cowboy" Carter,JollyRoger Delivery,92676725,$214.24,UNLOADED,
22,Tony "Tornado" Thompson,Wonderland Couriers,38821633,$327.34,UNLOADED,
23,Cindy "Concrete Cowboy" Carter,JollyRoger Delivery,73450295,$331.01,UNLOADED AND NO REPLACEMENT,
23,Tony "Tornado" Thompson,Wonderland Couriers,58470676,$163.39,UNLOADED,
23,Carl "Caravan Captain" Carr,GnomeGlide Couriers,64326172,$291.30,UNLOADED,
24,Tony "Tornado" Thompson,Wonderland Couriers,25186562,$448.80,UNLOADED AND NO REPLACEMENT,
24,Carl "Caravan Captain" Carr,GnomeGlide Couriers,04945543,$157.80,UNLOADED,
25,Mike "Miles" Mitchell,JollyRoger Delivery,49859339,$186.35,UNLOADED,
25,Carl "Caravan Captain" Carr,GnomeGlide Couriers,51555523,$152.17,UNLOADED,
26,Mike "Miles" Mitchell,JollyRoger Delivery,81589400,$406.23,UNLOADED,
26,Carl "Caravan Captain" Carr,GnomeGlide Couriers,01085407,$228.94,UNLOADED,
27,Mike "Miles" Mitchell,JollyRoger Delivery,54174710,$148.62,UNLOADED,
27,Carl "Caravan Captain" Carr,GnomeGlide Couriers,97430977,$111.53,UNLOADED AND NO REPLACEMENT,
28,Mike "Miles" Mitchell,JollyRoger Delivery,77806772,$315.07,UNLOADED,
28,Laura "Light Load" Lambert,FairyTale Freight,02334805,$140.62,UNLOADED,
29,Mike "Miles" Mitchell,JollyRoger Delivery,57964762,$436.57,UNLOADED,
29,Laura "Light Load" Lambert,FairyTale Freight,18151239,$383.00,UNLOADED,
29,Kim "Kilometer Queen" King,PurrfectParcel,70863258,$485.09,UNLOADED,
30,Mike "Miles" Mitchell,JollyRoger Delivery,58194203,$119.26,UNLOADED AND NO REPLACEMENT,
30,Laura "Light Load" Lambert,FairyTale Freight,31769430,$386.40,UNLOADED,
30,Kim "Kilometer Queen" King,PurrfectParcel,73318614,$472.89,UNLOADED,
31,Laura "Light Load" Lambert,FairyTale Freight,60779637,$215.07,UNLOADED,
31,Kim "Kilometer Queen" King,PurrfectParcel,88751985,$232.00,UNLOADED,
32,Roger "Rubber Roadster" Reynolds,FedExpress,25357714,$81.40,UNLOADED,
32,Laura "Light Load" Lambert,FairyTale Freight,01244785,$142.91,UNLOADED AND NO REPLACEMENT,
32,Kim "Kilometer Queen" King,PurrfectParcel,29499334,$374.82,UNLOADED,
33,Roger "Rubber Roadster" Reynolds,FedExpress,17841538,$299.75,UNLOADED AND NO REPLACEMENT,
33,Kim "Kilometer Queen" King,PurrfectParcel,21269450,$287.79,UNLOADED,
34,Mark "Mud Mover" Morris,Amazonia Deliveries,74484924,$145.42,UNLOADED,
34,Kim "Kilometer Queen" King,PurrfectParcel,47044925,$177.85,UNLOADED,
35,Mark "Mud Mover" Morris,Amazonia Deliveries,65530455,$254.60,UNLOADED,
35,Angela "Axle Ace" Allen,PurrfectParcel,03813216,$241.18,UNLOADED,
35,Kim "Kilometer Queen" King,PurrfectParcel,70739954,$329.15,UNLOADED,
36,Mark "Mud Mover" Morris,Amazonia Deliveries,89823128,$300.96,UNLOADED,
36,Angela "Axle Ace" Allen,PurrfectParcel,90169223,$142.65,UNLOADED,
36,Kim "Kilometer Queen" King,PurrfectParcel,95433025,$396.33,UNLOADED,
37,Mark "Mud Mover" Morris,Amazonia Deliveries,90229549,$199.69,UNLOADED,
37,Angela "Axle Ace" Allen,PurrfectParcel,50275336,$133.86,UNLOADED,
37,Kim "Kilometer Queen" King,PurrfectParcel,23494413,$364.44,UNLOADED AND NO REPLACEMENT,
38,Mark "Mud Mover" Morris,Amazonia Deliveries,67588348,$395.79,UNLOADED,
38,Angela "Axle Ace" Allen,PurrfectParcel,26928802,$183.57,UNLOADED,
38,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,46691885,$223.48,UNLOADED,
39,Mark "Mud Mover" Morris,Amazonia Deliveries,75043943,$416.98,UNLOADED AND NO REPLACEMENT,
39,Angela "Axle Ace" Allen,PurrfectParcel,45609972,$374.19,UNLOADED,
39,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,28286534,$268.69,UNLOADED,
40,Mike "Miles" Mitchell,MartianMovers,57386568,$235.43,UNLOADED,
40,Angela "Axle Ace" Allen,PurrfectParcel,19387419,$151.97,UNLOADED AND NO REPLACEMENT,
40,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,20289475,$102.29,UNLOADED,
41,Mike "Miles" Mitchell,MartianMovers,20541348,$344.48,UNLOADED AND NO REPLACEMENT,
41,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,15271461,$255.76,UNLOADED,
42,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,58888781,$128.20,UNLOADED,
43,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,35701601,$235.78,UNLOADED,
44,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,82910534,$82.03,UNLOADED,
45,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,24400852,$298.00,UNLOADED,
46,Chuck "Cargo Cowboy" Collins,Starship Supplies,62541517,$168.55,UNLOADED,
46,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,01031095,$420.82,UNLOADED,
47,Chuck "Cargo Cowboy" Collins,Starship Supplies,64024434,$326.15,UNLOADED AND NO REPLACEMENT,
47,Terry "Truckin' Terrier" Taylor,FedExpress,82396236,$227.30,UNLOADED,
47,Gary "Gravel Grinder" Gordon,ZenZebra Deliveries,24479956,$315.71,UNLOADED AND NO REPLACEMENT,
"$6,700.00","$23,371.90","$16,671.90",
0,Laura "Light Load" Lambert,MartianMovers,31882586,$329.40,UNLOADED,
