Time Increment, Driver's name, Company Name, CrateID, Crate Value, Status
31,Jack "Big Rig" Johnson,StellarDelivery,24481736,$321.69,UNLOADED AND NO REPLACEMENT,
32,Greg "Gritty Grind" Greene,SecretAgent Shipping,69696636,$195.31,UNLOADED,
32,Amber "Asphalt Angel" Anderson,UPSpeedy Parcel,76157883,$253.66,UNLOADED,
33,Greg "Gritty Grind" Greene,SecretAgent Shipping,19293327,$187.18,UNLOADED,
33,Amber "Asphalt Angel" Anderson,UPSpeedy Parcel,64819894,$356.26,UNLOADED,
34,Greg "Gritty Grind" Greene,SecretAgent Shipping,96528257,$56.31,UNLOADED AND NO REPLACEMENT,
34,Amber "Asphalt Angel" Anderson,UPSpeedy Parcel,71684389,$316.19,UNLOADED,
35,Bob "Bulldozer" Baxter,DinoDash Couriers,19812589,$155.07,UNLOADED,
35,Amber "Asphalt Angel" Anderson,UPSpeedy Parcel,57087760,$276.41,UNLOADED,
36,Bob "Bulldozer" Baxter,DinoDash Couriers,90791891,$124.38,UNLOADED,
36,Amber "Asphalt Angel" Anderson,UPSpeedy Parcel,17946596,$288.50,UNLOADED AND NO REPLACEMENT,
37,Bob "Bulldozer" Baxter,DinoDash Couriers,33464428,$491.63,UNLOADED,
37,Tara "Turnpike Titan" Turner,Boxzilla Shipping,28485809,$81.84,UNLOADED,
38,Bob "Bulldozer" Baxter,DinoDash Couriers,04470855,$195.65,UNLOADED,
38,Tara "Turnpike Titan" Turner,Boxzilla Shipping,43927687,$354.19,UNLOADED,
39,Bob "Bulldozer" Baxter,DinoDash Couriers,54787174,$189.04,UNLOADED,
39,Tara "Turnpike Titan" Turner,Boxzilla Shipping,79737338,$304.43,UNLOADED,
40,Bob "Bulldozer" Baxter,DinoDash Couriers,78910585,$89.11,UNLOADED,
40,Tara "Turnpike Titan" Turner,Boxzilla Shipping,37715655,$291.18,UNLOADED,
41,Bob "Bulldozer" Baxter,DinoDash Couriers,70784090,$205.81,UNLOADED,
41,Tara "Turnpike Titan" Turner,Boxzilla Shipping,65875093,$390.26,UNLOADED,
42,Bob "Bulldozer" Baxter,DinoDash Couriers,43666503,$136.24,UNLOADED AND NO REPLACEMENT,
42,Tara "Turnpike Titan" Turner,Boxzilla Shipping,53135712,$474.89,UNLOADED,
43,Carl "Caravan Captain" Carr,EcoFlower Express,04227625,$434.28,UNLOADED,
43,Tara "Turnpike Titan" Turner,Boxzilla Shipping,84610366,$221.00,UNLOADED AND NO REPLACEMENT,
44,Carl "Caravan Captain" Carr,EcoFlower Express,31624889,$169.39,UNLOADED,
44,Sandra "Semi Siren" Spencer,MartianMovers,07129884,$134.39,UNLOADED,
45,Carl "Caravan Captain" Carr,EcoFlower Express,31430439,$367.18,UNLOADED,
45,Sandra "Semi Siren" Spencer,MartianMovers,45453851,$92.11,UNLOADED AND NO REPLACEMENT,
46,Carl "Caravan Captain" Carr,EcoFlower Express,50042237,$100.87,UNLOADED,
46,Amber "Asphalt Angel" Anderson,StellarDelivery,75461609,$486.20,UNLOADED,
47,Carl "Caravan Captain" Carr,EcoFlower Express,80306283,$111.44,UNLOADED,
47,Amber "Asphalt Angel" Anderson,StellarDelivery,94181637,$399.38,UNLOADED,
"$6,700.00","$20,801.30","$14,101.30",
0,Terry "Truckin' Terrier" Taylor,JollyRoger Delivery,90923195,$460.04,UNLOADED,
1,Terry "Truckin' Terrier" Taylor,JollyRoger Delivery,14430610,$423.60,UNLOADED,
2,Terry "Truckin' Terrier" Taylor,JollyRoger Delivery,02514150,$174.28,UNLOADED,
2,Larry "Lugnut" Lawson,MagicCarpet Couriers,30739634,$287.15,UNLOADED,
3,Terry "Truckin' Terrier" Taylor,JollyRoger Delivery,40552190,$431.27,UNLOADED AND NO REPLACEMENT,
3,Larry "Lugnut" Lawson,MagicCarpet Couriers,48460648,$214.17,UNLOADED,
4,Judy "Junction Jockey" Johnson,VikingVessel Deliveries,44918320,$476.15,UNLOADED,
4,Larry "Lugnut" Lawson,MagicCarpet Couriers,06374346,$369.80,UNLOADED,
5,Judy "Junction Jockey" Johnson,VikingVessel Deliveries,27285591,$50.29,UNLOADED,
5,Larry "Lugnut" Lawson,MagicCarpet Couriers,85780493,$189.08,UNLOADED,
6,Judy "Junction Jockey" Johnson,VikingVessel Deliveries,99422415,$339.29,UNLOADED,
6,Larry "Lugnut" Lawson,MagicCarpet Couriers,71742103,$305.02,UNLOADED AND NO REPLACEMENT,
7,Judy "Junction Jockey" Johnson,VikingVessel Deliveries,73200474,$260.09,UNLOADED,
8,Judy "Junction Jockey" Johnson,VikingVessel Deliveries,69314698,$488.18,UNLOADED,
8,Carla "Gearshift" Greene,KnightShift Deliveries,54791039,$365.80,UNLOADED,
9,Judy "Junction Jockey" Johnson,VikingVessel Deliveries,28974196,$76.00,UNLOADED,
9,Carla "Gearshift" Greene,KnightShift Deliveries,02044100,$256.39,UNLOADED,
10,Judy "Junction Jockey" Johnson,VikingVessel Deliveries,48415969,$496.41,UNLOADED,
10,Carla "Gearshift" Greene,KnightShift Deliveries,93362559,$467.29,UNLOADED,
11,Judy "Junction Jockey" Johnson,VikingVessel Deliveries,73365531,$74.92,UNLOADED,
11,Carla "Gearshift" Greene,KnightShift Deliveries,58862322,$477.95,UNLOADED,
12,Judy "Junction Jockey" Johnson,VikingVessel Deliveries,10868614,$449.01,UNLOADED AND NO REPLACEMENT,
12,Carla "Gearshift" Greene,KnightShift Deliveries,17511708,$376.66,UNLOADED,
13,Andrea "Acceleration Ace" Adams,VikingVoyage,05919550,$251.88,UNLOADED,
13,Carla "Gearshift" Greene,KnightShift Deliveries,48759867,$274.89,UNLOADED,
14,Andrea "Acceleration Ace" Adams,VikingVoyage,01868410,$149.18,UNLOADED,
14,Carla "Gearshift" Greene,KnightShift Deliveries,57448060,$381.14,UNLOADED,
15,Andrea "Acceleration Ace" Adams,VikingVoyage,06648924,$306.95,UNLOADED,
15,Carla "Gearshift" Greene,KnightShift Deliveries,49351216,$394.00,UNLOADED,
16,Andrea "Acceleration Ace" Adams,VikingVoyage,86803702,$139.31,UNLOADED,
16,Carla "Gearshift" Greene,KnightShift Deliveries,94084297,$252.36,UNLOADED,
17,Andrea "Acceleration Ace" Adams,VikingVoyage,15662755,$108.25,UNLOADED,
17,Carla "Gearshift" Greene,KnightShift Deliveries,27884611,$457.50,UNLOADED AND NO REPLACEMENT,
18,Andrea "Acceleration Ace" Adams,VikingVoyage,37109063,$341.50,UNLOADED,
18,Tony "Tornado" Thompson,TimeSleuth Deliveries,22036147,$414.90,UNLOADED,
19,Andrea "Acceleration Ace" Adams,VikingVoyage,39189065,$223.67,UNLOADED AND NO REPLACEMENT,
19,Tony "Tornado" Thompson,TimeSleuth Deliveries,10329913,$404.20,UNLOADED AND NO REPLACEMENT,
20,Rachel "Ramp Runner" Ramirez,EcoFlower Express,17610181,$436.66,UNLOADED,
20,Nancy "Nitro" Nelson,KnightShift Deliveries,69806072,$128.57,UNLOADED,
21,Rachel "Ramp Runner" Ramirez,EcoFlower Express,84937476,$394.50,UNLOADED,
21,Nancy "Nitro" Nelson,KnightShift Deliveries,00059937,$155.30,UNLOADED,
22,Rachel "Ramp Runner" Ramirez,EcoFlower Express,97441687,$357.75,UNLOADED,
22,Nancy "Nitro" Nelson,KnightShift Deliveries,09297381,$168.50,UNLOADED,
23,Rachel "Ramp Runner" Ramirez,EcoFlower Express,24188205,$281.56,UNLOADED AND NO REPLACEMENT,
23,Nancy "Nitro" Nelson,KnightShift Deliveries,65126055,$202.12,UNLOADED AND NO REPLACEMENT,
24,Wayne "Wheeler Warrior" Warren,SwiftShip Express,45166118,$174.08,UNLOADED,
24,Carl "Caravan Captain" Carr,X-Files Deliveries,87373113,$455.78,UNLOADED,
25,Wayne "Wheeler Warrior" Warren,SwiftShip Express,50471263,$480.67,UNLOADED,
25,Carl "Caravan Captain" Carr,X-Files Deliveries,10517704,$299.27,UNLOADED,
26,Wayne "Wheeler Warrior" Warren,SwiftShip Express,78741487,$324.24,UNLOADED,
26,Carl "Caravan Captain" Carr,X-Files Deliveries,71010428,$163.28,UNLOADED,
27,Wayne "Wheeler Warrior" Warren,SwiftShip Express,07655515,$174.93,UNLOADED,
27,Carl "Caravan Captain" Carr,X-Files Deliveries,62206009,$486.18,UNLOADED,
28,Wayne "Wheeler Warrior" Warren,SwiftShip Express,92829474,$183.28,UNLOADED,
28,Carl "Caravan Captain" Carr,X-Files Deliveries,15435337,$131.94,UNLOADED,
29,Wayne "Wheeler Warrior" Warren,SwiftShip Express,65718638,$313.47,UNLOADED,
29,Carl "Caravan Captain" Carr,X-Files Deliveries,43202399,$223.27,UNLOADED,
30,Wayne "Wheeler Warrior" Warren,SwiftShip Express,19445597,$115.78,UNLOADED,
30,Carl "Caravan Captain" Carr,X-Files Deliveries,21189027,$119.28,UNLOADED,
31,Wayne "Wheeler Warrior" Warren,SwiftShip Express,32230992,$108.40,UNLOADED,
31,Carl "Caravan Captain" Carr,X-Files Deliveries,18416104,$479.30,UNLOADED AND NO REPLACEMENT,
32,Wayne "Wheeler Warrior" Warren,SwiftShip Express,53338702,$274.68,UNLOADED AND NO REPLACEMENT,
32,Sam "Speed Demon" Stewart,DinoDash Couriers,25155615,$308.51,UNLOADED AND NO REPLACEMENT,
33,Amber "Asphalt Angel" Anderson,BuzzyBee Deliveries,19490252,$339.89,UNLOADED AND NO REPLACEMENT,
33,Cindy "Concrete Cowboy" Carter,ZippityZoo Shipments,96191187,$450.50,UNLOADED,
34,Tony "Tornado" Thompson,MagicCarpet Couriers,17368575,$273.88,UNLOADED AND NO REPLACEMENT,
34,Cindy "Concrete Cowboy" Carter,ZippityZoo Shipments,86463452,$498.13,UNLOADED,
35,Bob "Bulldozer" Baxter,Robin Hood Couriers,87363434,$392.70,UNLOADED AND NO REPLACEMENT,
35,Cindy "Concrete Cowboy" Carter,ZippityZoo Shipments,17137960,$312.06,UNLOADED AND NO REPLACEMENT,
36,Laura "Light Load" Lambert,SecretAgent Shipping,63359892,$322.98,UNLOADED,
36,Terry "Truckin' Terrier" Taylor,MonsterMover Express,14637706,$214.84,UNLOADED,
37,Laura "Light Load" Lambert,SecretAgent Shipping,97667251,$124.42,UNLOADED,
37,Terry "Truckin' Terrier" Taylor,MonsterMover Express,85661979,$330.55,UNLOADED,
38,Laura "Light Load" Lambert,SecretAgent Shipping,42342861,$373.43,UNLOADED,
38,Terry "Truckin' Terrier" Taylor,MonsterMover Express,31607370,$90.62,UNLOADED,
39,Laura "Light Load" Lambert,SecretAgent Shipping,71259549,$306.97,UNLOADED,
39,Terry "Truckin' Terrier" Taylor,MonsterMover Express,66830226,$156.70,UNLOADED,
40,Laura "Light Load" Lambert,SecretAgent Shipping,06531415,$238.51,UNLOADED AND NO REPLACEMENT,
40,Terry "Truckin' Terrier" Taylor,MonsterMover Express,66370211,$397.03,UNLOADED,
41,Mark "Mud Mover" Morris,NinjaNest Express,31004054,$414.25,UNLOADED,
41,Terry "Truckin' Terrier" Taylor,MonsterMover Express,55987100,$272.63,UNLOADED,
42,Mark "Mud Mover" Morris,NinjaNest Express,23448990,$269.78,UNLOADED,
42,Terry "Truckin' Terrier" Taylor,MonsterMover Express,33149517,$144.09,UNLOADED,
43,Mark "Mud Mover" Morris,NinjaNest Express,06085231,$298.75,UNLOADED,
43,Terry "Truckin' Terrier" Taylor,MonsterMover Express,90669973,$256.04,UNLOADED AND NO REPLACEMENT,
44,Mark "Mud Mover" Morris,NinjaNest Express,77786854,$423.45,UNLOADED,
44,Ray "Roadway Ranger" Rogers,Starship Supplies,33036866,$494.50,UNLOADED,
45,Mark "Mud Mover" Morris,NinjaNest Express,22528075,$449.83,UNLOADED,
45,Ray "Roadway Ranger" Rogers,Starship Supplies,29958139,$288.48,UNLOADED,
46,Mark "Mud Mover" Morris,NinjaNest Express,26297344,$463.60,UNLOADED,
46,Ray "Roadway Ranger" Rogers,Starship Supplies,40785245,$91.69,UNLOADED,
47,Mark "Mud Mover" Morris,NinjaNest Express,55548595,$383.62,UNLOADED,
47,Ray "Roadway Ranger" Rogers,Starship Supplies,77577756,$355.76,UNLOADED,
"$7,600.00","$27,979.55","$20,379.55",
0,Pete "Payload" Patterson,MagicCarpet Couriers,77428228,$64.11,UNLOADED,
1,Pete "Payload" Patterson,MagicCarpet Couriers,54082223,$252.03,UNLOADED,
2,Pete "Payload" Patterson,MagicCarpet Couriers,55962851,$338.85,UNLOADED AND NO REPLACEMENT,
7,Steve "Silver Streak" Sullivan,JollyRoger Delivery,41023556,$467.26,UNLOADED,
8,Steve "Silver Streak" Sullivan,JollyRoger Delivery,26478561,$288.46,UNLOADED,
9,Steve "Silver Streak" Sullivan,JollyRoger Delivery,87359635,$341.20,UNLOADED,
9,Sandra "Semi Siren" Spencer,Loch Ness Logistics,42661942,$469.06,UNLOADED,
10,Steve "Silver Streak" Sullivan,JollyRoger Delivery,52479707,$125.70,UNLOADED,
10,Sandra "Semi Siren" Spencer,Loch Ness Logistics,96485118,$223.46,UNLOADED,
11,Steve "Silver Streak" Sullivan,JollyRoger Delivery,11806419,$306.81,UNLOADED,
11,Sandra "Semi Siren" Spencer,Loch Ness Logistics,87550147,$133.81,UNLOADED AND NO REPLACEMENT,
12,Steve "Silver Streak" Sullivan,JollyRoger Delivery,15322410,$70.73,UNLOADED,
12,Tony "Tornado" Thompson,Boxzilla Shipping,64485995,$90.08,UNLOADED,
13,Steve "Silver Streak" Sullivan,JollyRoger Delivery,86783902,$168.76,UNLOADED,
13,Tony "Tornado" Thompson,Boxzilla Shipping,68763724,$398.22,UNLOADED,
14,Steve "Silver Streak" Sullivan,JollyRoger Delivery,53775266,$73.01,UNLOADED,
14,Tony "Tornado" Thompson,Boxzilla Shipping,37291790,$148.08,UNLOADED,
15,Steve "Silver Streak" Sullivan,JollyRoger Delivery,86170489,$496.16,UNLOADED,
15,Tony "Tornado" Thompson,Boxzilla Shipping,61655500,$207.90,UNLOADED,
16,Steve "Silver Streak" Sullivan,JollyRoger Delivery,07585549,$264.71,UNLOADED AND NO REPLACEMENT,
16,Tony "Tornado" Thompson,Boxzilla Shipping,73154236,$247.01,UNLOADED,
17,Lisa "Long Haul" Lawrence,SecretAgent Shipping,96897642,$405.64,UNLOADED,
17,Tony "Tornado" Thompson,Boxzilla Shipping,20915647,$325.56,UNLOADED,
18,Lisa "Long Haul" Lawrence,SecretAgent Shipping,60086141,$409.48,UNLOADED,
18,Tony "Tornado" Thompson,Boxzilla Shipping,64145163,$177.68,UNLOADED,
19,Lisa "Long Haul" Lawrence,SecretAgent Shipping,48893100,$67.18,UNLOADED,
19,Tony "Tornado" Thompson,Boxzilla Shipping,49755642,$381.45,UNLOADED AND NO REPLACEMENT,
20,Lisa "Long Haul" Lawrence,SecretAgent Shipping,29275592,$123.47,UNLOADED,
20,Michelle "Midnight Rider" Martinez,EcoFlower Express,98475419,$373.28,UNLOADED,
21,Lisa "Long Haul" Lawrence,SecretAgent Shipping,20602733,$168.22,UNLOADED,
21,Michelle "Midnight Rider" Martinez,EcoFlower Express,93714459,$350.97,UNLOADED,
22,Lisa "Long Haul" Lawrence,SecretAgent Shipping,02229175,$431.19,UNLOADED,
22,Michelle "Midnight Rider" Martinez,EcoFlower Express,71056534,$206.45,UNLOADED AND NO REPLACEMENT,
23,Lisa "Long Haul" Lawrence,SecretAgent Shipping,28363809,$463.83,UNLOADED,
23,Holly "Haulin' Queen" Hayes,X-Files Deliveries,38957135,$186.37,UNLOADED,
24,Lisa "Long Haul" Lawrence,SecretAgent Shipping,88226140,$427.69,UNLOADED AND NO REPLACEMENT,
24,Holly "Haulin' Queen" Hayes,X-Files Deliveries,24047011,$57.22,UNLOADED,
25,Carla "Gearshift" Greene,DinoDispatch,41916203,$88.93,UNLOADED,
25,Holly "Haulin' Queen" Hayes,X-Files Deliveries,64962913,$278.97,UNLOADED,
26,Carla "Gearshift" Greene,DinoDispatch,72149770,$136.07,UNLOADED,
26,Holly "Haulin' Queen" Hayes,X-Files Deliveries,24902351,$377.14,UNLOADED,
27,Carla "Gearshift" Greene,DinoDispatch,82154704,$216.06,UNLOADED,
27,Holly "Haulin' Queen" Hayes,X-Files Deliveries,23961375,$90.34,UNLOADED,
28,Carla "Gearshift" Greene,DinoDispatch,24019553,$255.22,UNLOADED,
28,Holly "Haulin' Queen" Hayes,X-Files Deliveries,23252805,$420.08,UNLOADED,
29,Carla "Gearshift" Greene,DinoDispatch,85537705,$53.17,UNLOADED,
29,Holly "Haulin' Queen" Hayes,X-Files Deliveries,43726418,$199.39,UNLOADED AND NO REPLACEMENT,
30,Carla "Gearshift" Greene,DinoDispatch,48078785,$134.34,UNLOADED,
30,Larry "Lugnut" Lawson,Starship Supplies,43274247,$139.01,UNLOADED,
31,Carla "Gearshift" Greene,DinoDispatch,34519226,$112.28,UNLOADED,
31,Larry "Lugnut" Lawson,Starship Supplies,44017684,$79.02,UNLOADED AND NO REPLACEMENT,
32,Carla "Gearshift" Greene,DinoDispatch,50512414,$439.07,UNLOADED,
32,Pete "Payload" Patterson,TimeSleuth Deliveries,03309916,$142.82,UNLOADED,
33,Carla "Gearshift" Greene,DinoDispatch,31239490,$297.14,UNLOADED,
33,Pete "Payload" Patterson,TimeSleuth Deliveries,42262187,$467.88,UNLOADED,
34,Carla "Gearshift" Greene,DinoDispatch,78008877,$489.36,UNLOADED AND NO REPLACEMENT,
34,Pete "Payload" Patterson,TimeSleuth Deliveries,14407718,$259.21,UNLOADED,
35,Bill "Big Hauler" Bennett,DinoDispatch,39267278,$303.69,UNLOADED,
35,Pete "Payload" Patterson,TimeSleuth Deliveries,30503559,$277.52,UNLOADED,
36,Bill "Big Hauler" Bennett,DinoDispatch,96793900,$270.62,UNLOADED AND NO REPLACEMENT,
36,Pete "Payload" Patterson,TimeSleuth Deliveries,56661568,$201.91,UNLOADED,
37,Sandra "Semi Siren" Spencer,DinoDash Couriers,75573400,$189.93,UNLOADED,
37,Pete "Payload" Patterson,TimeSleuth Deliveries,57039017,$244.28,UNLOADED,
38,Sandra "Semi Siren" Spencer,DinoDash Couriers,38453585,$494.14,UNLOADED,
38,Pete "Payload" Patterson,TimeSleuth Deliveries,69575862,$382.28,UNLOADED,
39,Sandra "Semi Siren" Spencer,DinoDash Couriers,57630516,$144.49,UNLOADED,
39,Pete "Payload" Patterson,TimeSleuth Deliveries,64166286,$57.88,UNLOADED,
40,Sandra "Semi Siren" Spencer,DinoDash Couriers,28851207,$243.03,UNLOADED,
40,Pete "Payload" Patterson,TimeSleuth Deliveries,36589495,$236.36,UNLOADED AND NO REPLACEMENT,
41,Sandra "Semi Siren" Spencer,DinoDash Couriers,67394324,$311.62,UNLOADED,
41,Dave "Freight Train" Foster,Ewok Express,78438525,$290.92,UNLOADED,
42,Sandra "Semi Siren" Spencer,DinoDash Couriers,78566569,$292.04,UNLOADED AND NO REPLACEMENT,
42,Dave "Freight Train" Foster,Ewok Express,92558189,$261.21,UNLOADED,
43,Bob "Bulldozer" Baxter,FairyTale Freight,14288992,$321.63,UNLOADED,
43,Dave "Freight Train" Foster,Ewok Express,08135587,$113.46,UNLOADED AND NO REPLACEMENT,
44,Bob "Bulldozer" Baxter,FairyTale Freight,79907673,$488.48,UNLOADED,
44,Angela "Axle Ace" Allen,PostMates Express,99133009,$122.81,UNLOADED,
45,Bob "Bulldozer" Baxter,FairyTale Freight,38245982,$384.61,UNLOADED,
45,Angela "Axle Ace" Allen,PostMates Express,36862669,$180.11,UNLOADED,
46,Bob "Bulldozer" Baxter,FairyTale Freight,71431298,$416.33,UNLOADED,
46,Angela "Axle Ace" Allen,PostMates Express,04306060,$78.54,UNLOADED,
47,Bob "Bulldozer" Baxter,FairyTale Freight,33878863,$139.40,UNLOADED,
47,Angela "Axle Ace" Allen,PostMates Express,67388867,$446.82,UNLOADED,
"$7,000.00","$21,300.70","$14,300.70",
0,Pete "Payload" Patterson,Bigfoot Shipping,47950211,$154.47,UNLOADED,
1,Pete "Payload" Patterson,Bigfoot Shipping,35416865,$384.14,UNLOADED,
1,Denise "Diesel Duchess" Davis,PostMates Express,97781503,$353.29,UNLOADED,
2,Pete "Payload" Patterson,Bigfoot Shipping,33393542,$386.87,UNLOADED AND NO REPLACEMENT,
2,Denise "Diesel Duchess" Davis,PostMates Express,63542660,$249.00,UNLOADED,
3,Denise "Diesel Duchess" Davis,PostMates Express,74719270,$336.35,UNLOADED,
4,Denise "Diesel Duchess" Davis,PostMates Express,59034925,$415.45,UNLOADED,
5,Denise "Diesel Duchess" Davis,PostMates Express,29758330,$177.84,UNLOADED,
6,Sandra "Semi Siren" Spencer,TimeSleuth Deliveries,05167027,$136.39,UNLOADED,
6,Denise "Diesel Duchess" Davis,PostMates Express,63085735,$287.66,UNLOADED,
7,Sandra "Semi Siren" Spencer,TimeSleuth Deliveries,00592105,$100.90,UNLOADED,
7,Denise "Diesel Duchess" Davis,PostMates Express,50849023,$398.12,UNLOADED AND NO REPLACEMENT,
8,Sandra "Semi Siren" Spencer,TimeSleuth Deliveries,92223865,$193.12,UNLOADED,
8,Dennis "Driver Dragon" Davis,Wonderland Couriers,53666256,$500.99,UNLOADED,
9,Sandra "Semi Siren" Spencer,TimeSleuth Deliveries,90058188,$497.29,UNLOADED,
9,Dennis "Driver Dragon" Davis,Wonderland Couriers,31353592,$57.81,UNLOADED,
10,Sandra "Semi Siren" Spencer,TimeSleuth Deliveries,75762618,$254.11,UNLOADED,
10,Dennis "Driver Dragon" Davis,Wonderland Couriers,59586287,$107.97,UNLOADED,
11,Sandra "Semi Siren" Spencer,TimeSleuth Deliveries,88645603,$198.81,UNLOADED AND NO REPLACEMENT,
11,Dennis "Driver Dragon" Davis,Wonderland Couriers,54477321,$292.41,UNLOADED,
12,Michelle "Midnight Rider" Martinez,PixieParcel,21441660,$236.68,UNLOADED,
12,Dennis "Driver Dragon" Davis,Wonderland Couriers,83054295,$316.33,UNLOADED,
13,Michelle "Midnight Rider" Martinez,PixieParcel,93699022,$316.06,UNLOADED,
13,Dennis "Driver Dragon" Davis,Wonderland Couriers,31195199,$439.08,UNLOADED AND NO REPLACEMENT,
14,Michelle "Midnight Rider" Martinez,PixieParcel,94188083,$290.40,UNLOADED AND NO REPLACEMENT,
20,Chuck "Cargo Cowboy" Collins,PirateParcel Plunder,95417081,$80.71,UNLOADED,
21,Chuck "Cargo Cowboy" Collins,PirateParcel Plunder,50756297,$441.61,UNLOADED,
21,Donna "Diesel Dynamo" Diaz,X-Files Deliveries,60661885,$102.27,UNLOADED AND NO REPLACEMENT,
22,Chuck "Cargo Cowboy" Collins,PirateParcel Plunder,58198350,$362.55,UNLOADED,
22,Cindy "Concrete Cowboy" Carter,EcoFlower Express,92826259,$110.16,UNLOADED,
23,Chuck "Cargo Cowboy" Collins,PirateParcel Plunder,67000620,$369.46,UNLOADED,
23,Cindy "Concrete Cowboy" Carter,EcoFlower Express,30163295,$405.68,UNLOADED,
24,Chuck "Cargo Cowboy" Collins,PirateParcel Plunder,43600540,$236.75,UNLOADED,
24,Cindy "Concrete Cowboy" Carter,EcoFlower Express,41620942,$192.58,UNLOADED,
25,Chuck "Cargo Cowboy" Collins,PirateParcel Plunder,17995165,$411.51,UNLOADED,
25,Cindy "Concrete Cowboy" Carter,EcoFlower Express,40717278,$477.83,UNLOADED,
26,Chuck "Cargo Cowboy" Collins,PirateParcel Plunder,28667429,$72.84,UNLOADED,
26,Cindy "Concrete Cowboy" Carter,EcoFlower Express,78930586,$494.52,UNLOADED,
27,Chuck "Cargo Cowboy" Collins,PirateParcel Plunder,52198819,$465.90,UNLOADED AND NO REPLACEMENT,
27,Cindy "Concrete Cowboy" Carter,EcoFlower Express,06699579,$393.25,UNLOADED,
28,Sam "Speed Demon" Stewart,Sherlock Shipping,89984778,$423.71,UNLOADED,
28,Cindy "Concrete Cowboy" Carter,EcoFlower Express,77208614,$427.66,UNLOADED,
29,Sam "Speed Demon" Stewart,Sherlock Shipping,54499496,$361.37,UNLOADED,
29,Cindy "Concrete Cowboy" Carter,EcoFlower Express,24814881,$412.76,UNLOADED,
30,Sam "Speed Demon" Stewart,Sherlock Shipping,40382135,$204.98,UNLOADED,
30,Cindy "Concrete Cowboy" Carter,EcoFlower Express,67075096,$493.02,UNLOADED AND NO REPLACEMENT,
31,Sam "Speed Demon" Stewart,Sherlock Shipping,81171798,$411.56,UNLOADED,
31,Dave "Freight Train" Foster,TimeSleuth Deliveries,12829513,$54.59,UNLOADED,
32,Sam "Speed Demon" Stewart,Sherlock Shipping,12146372,$192.82,UNLOADED AND NO REPLACEMENT,
32,Dave "Freight Train" Foster,TimeSleuth Deliveries,89546545,$110.28,UNLOADED,
33,Sarah "Steel Horse" Smith,GnomeGlide Couriers,45487825,$435.73,UNLOADED,
33,Dave "Freight Train" Foster,TimeSleuth Deliveries,22850378,$492.91,UNLOADED,
34,Sarah "Steel Horse" Smith,GnomeGlide Couriers,66406676,$372.95,UNLOADED,
34,Dave "Freight Train" Foster,TimeSleuth Deliveries,20315807,$488.33,UNLOADED,
35,Sarah "Steel Horse" Smith,GnomeGlide Couriers,69196626,$259.11,UNLOADED,
35,Dave "Freight Train" Foster,TimeSleuth Deliveries,48966344,$331.42,UNLOADED,
36,Sarah "Steel Horse" Smith,GnomeGlide Couriers,38378793,$430.41,UNLOADED,
36,Dave "Freight Train" Foster,TimeSleuth Deliveries,71845753,$477.68,UNLOADED,
37,Sarah "Steel Horse" Smith,GnomeGlide Couriers,37499626,$335.18,UNLOADED,
37,Dave "Freight Train" Foster,TimeSleuth Deliveries,21194367,$474.07,UNLOADED,
38,Sarah "Steel Horse" Smith,GnomeGlide Couriers,43421782,$351.49,UNLOADED,
38,Dave "Freight Train" Foster,TimeSleuth Deliveries,81103067,$425.59,UNLOADED AND NO REPLACEMENT,
39,Sarah "Steel Horse" Smith,GnomeGlide Couriers,30596731,$460.25,UNLOADED,
39,Melissa "Miles Ahead" Miller,MonsterMover Express,21482327,$333.78,UNLOADED,
40,Sarah "Steel Horse" Smith,GnomeGlide Couriers,31338490,$453.05,UNLOADED,
40,Melissa "Miles Ahead" Miller,MonsterMover Express,28513398,$166.25,UNLOADED,
41,Sarah "Steel Horse" Smith,GnomeGlide Couriers,52508676,$460.52,UNLOADED AND NO REPLACEMENT,
41,Melissa "Miles Ahead" Miller,MonsterMover Express,66317716,$320.53,UNLOADED,
42,Tara "Turnpike Titan" Turner,BubbleWrap Express,43280873,$392.36,UNLOADED,
42,Melissa "Miles Ahead" Miller,MonsterMover Express,82392226,$394.96,UNLOADED,
43,Tara "Turnpike Titan" Turner,BubbleWrap Express,75379378,$436.41,UNLOADED,
43,Melissa "Miles Ahead" Miller,MonsterMover Express,84142052,$421.35,UNLOADED,
44,Tara "Turnpike Titan" Turner,BubbleWrap Express,50178363,$242.13,UNLOADED,
44,Melissa "Miles Ahead" Miller,MonsterMover Express,57033306,$219.25,UNLOADED,
45,Tara "Turnpike Titan" Turner,BubbleWrap Express,77231046,$217.35,UNLOADED,
45,Melissa "Miles Ahead" Miller,MonsterMover Express,80076776,$240.68,UNLOADED,
46,Tara "Turnpike Titan" Turner,BubbleWrap Express,94117935,$464.00,UNLOADED,
46,Melissa "Miles Ahead" Miller,MonsterMover Express,51828602,$232.99,UNLOADED,
47,Tara "Turnpike Titan" Turner,BubbleWrap Express,57660948,$361.62,UNLOADED,
47,Melissa "Miles Ahead" Miller,MonsterMover Express,21053272,$400.22,UNLOADED,
"$6,900.00","$25,884.48","$18,984.48",
4,Frank "Highway Hero" Harris,EcoFlower Express,24919049,$382.64,UNLOADED,
5,Frank "Highway Hero" Harris,EcoFlower Express,77285900,$355.57,UNLOADED,
6,Frank "Highway Hero" Harris,EcoFlower Express,52257940,$376.36,UNLOADED,
