Time Increment, Driver's name, Company Name, CrateID, Crate Value, Status
12,Amber "Asphalt Angel" Anderson,Bigfoot Shipping,97088891,$120.25,UNLOADED,
12,Amber "Asphalt Angel" Anderson,TimeMachine Transport,94422580,$118.54,UNLOADED,
13,Terry "Truckin' Terrier" Taylor,NinjaNest Express,41033597,$461.59,UNLOADED,
13,Doug "Dangerous Curve" Duncan,FedExpress,72619323,$253.94,UNLOADED AND NO REPLACEMENT,
13,Amber "Asphalt Angel" Anderson,Bigfoot Shipping,36279760,$377.93,UNLOADED AND NO REPLACEMENT,
13,Amber "Asphalt Angel" Anderson,TimeMachine Transport,89152197,$483.24,UNLOADED AND NO REPLACEMENT,
14,Terry "Truckin' Terrier" Taylor,NinjaNest Express,56522651,$423.13,UNLOADED AND NO REPLACEMENT,
14,Bob "Bulldozer" Baxter,Superhero Supply Service,45992057,$486.33,UNLOADED,
14,Tony "Tornado" Thompson,UPSpeedy Parcel,91276844,$336.37,UNLOADED AND NO REPLACEMENT,
15,Pete "Payload" Patterson,KnightShift Deliveries,97121637,$221.71,UNLOADED,
15,Bob "Bulldozer" Baxter,Superhero Supply Service,18000282,$291.83,UNLOADED,
16,Pete "Payload" Patterson,KnightShift Deliveries,46509271,$328.42,UNLOADED,
16,Bob "Bulldozer" Baxter,Superhero Supply Service,17288704,$213.43,UNLOADED,
16,Steve "Silver Streak" Sullivan,SecretAgent Shipping,68873686,$361.07,UNLOADED,
17,Pete "Payload" Patterson,KnightShift Deliveries,32783248,$413.52,UNLOADED,
17,Bob "Bulldozer" Baxter,Superhero Supply Service,54548258,$339.52,UNLOADED,
17,Steve "Silver Streak" Sullivan,SecretAgent Shipping,72719508,$232.50,UNLOADED,
17,Bob "Bulldozer" Baxter,Starship Supplies,67506252,$148.04,UNLOADED,
18,Pete "Payload" Patterson,KnightShift Deliveries,28358909,$195.77,UNLOADED,
18,Bob "Bulldozer" Baxter,Superhero Supply Service,93541058,$83.70,UNLOADED,
18,Steve "Silver Streak" Sullivan,SecretAgent Shipping,47187506,$427.97,UNLOADED,
18,Bob "Bulldozer" Baxter,Starship Supplies,54608699,$331.69,UNLOADED,
19,Pete "Payload" Patterson,KnightShift Deliveries,53541663,$275.47,UNLOADED,
19,Bob "Bulldozer" Baxter,Superhero Supply Service,10116161,$202.11,UNLOADED,
19,Steve "Silver Streak" Sullivan,SecretAgent Shipping,35329061,$312.78,UNLOADED,
19,Bob "Bulldozer" Baxter,Starship Supplies,06236315,$322.99,UNLOADED AND NO REPLACEMENT,
20,Pete "Payload" Patterson,KnightShift Deliveries,99875929,$450.46,UNLOADED,
20,Bob "Bulldozer" Baxter,Superhero Supply Service,79211255,$416.76,UNLOADED,
20,Steve "Silver Streak" Sullivan,SecretAgent Shipping,20035118,$459.47,UNLOADED,
20,Tim "Tire Tamer" Thompson,X-Files Deliveries,70595664,$274.54,UNLOADED,
21,Pete "Payload" Patterson,KnightShift Deliveries,11857726,$174.83,UNLOADED,
21,Bob "Bulldozer" Baxter,Superhero Supply Service,67606471,$122.81,UNLOADED AND NO REPLACEMENT,
21,Steve "Silver Streak" Sullivan,SecretAgent Shipping,94223874,$252.64,UNLOADED,
21,Tim "Tire Tamer" Thompson,X-Files Deliveries,70654922,$256.21,UNLOADED,
22,Pete "Payload" Patterson,KnightShift Deliveries,81675390,$369.40,UNLOADED AND NO REPLACEMENT,
22,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,51345299,$429.88,UNLOADED,
22,Steve "Silver Streak" Sullivan,SecretAgent Shipping,58826840,$303.57,UNLOADED,
22,Tim "Tire Tamer" Thompson,X-Files Deliveries,81268121,$401.38,UNLOADED,
23,Terry "Truckin' Terrier" Taylor,Wonderland Couriers,09181977,$249.13,UNLOADED,
23,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,16478339,$272.57,UNLOADED,
23,Steve "Silver Streak" Sullivan,SecretAgent Shipping,75737148,$201.75,UNLOADED,
23,Tim "Tire Tamer" Thompson,X-Files Deliveries,13942843,$120.56,UNLOADED,
24,Terry "Truckin' Terrier" Taylor,Wonderland Couriers,00487936,$200.36,UNLOADED,
24,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,72516812,$298.38,UNLOADED,
24,Steve "Silver Streak" Sullivan,SecretAgent Shipping,10032734,$50.61,UNLOADED,
24,Tim "Tire Tamer" Thompson,X-Files Deliveries,21740227,$258.65,UNLOADED,
25,Terry "Truckin' Terrier" Taylor,Wonderland Couriers,43161291,$364.52,UNLOADED AND NO REPLACEMENT,
25,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,85884946,$151.52,UNLOADED,
25,Steve "Silver Streak" Sullivan,SecretAgent Shipping,89294826,$384.00,UNLOADED AND NO REPLACEMENT,
25,Tim "Tire Tamer" Thompson,X-Files Deliveries,02962257,$387.80,UNLOADED,
26,Angela "Axle Ace" Allen,KnightShift Deliveries,78549813,$475.47,UNLOADED,
26,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,72458188,$463.98,UNLOADED,
26,Melissa "Miles Ahead" Miller,MartianMovers,61963783,$240.79,UNLOADED,
26,Tim "Tire Tamer" Thompson,X-Files Deliveries,39154685,$201.21,UNLOADED AND NO REPLACEMENT,
27,Angela "Axle Ace" Allen,KnightShift Deliveries,49331507,$283.87,UNLOADED,
27,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,07430107,$259.72,UNLOADED,
27,Melissa "Miles Ahead" Miller,MartianMovers,27772722,$200.96,UNLOADED,
27,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,63424076,$418.64,UNLOADED,
28,Angela "Axle Ace" Allen,KnightShift Deliveries,87015884,$50.18,UNLOADED,
28,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,38737643,$105.80,UNLOADED,
28,Melissa "Miles Ahead" Miller,MartianMovers,25526465,$320.11,UNLOADED,
28,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,34767080,$309.86,UNLOADED,
29,Angela "Axle Ace" Allen,KnightShift Deliveries,72043751,$343.33,UNLOADED,
29,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,86502103,$364.15,UNLOADED,
29,Melissa "Miles Ahead" Miller,MartianMovers,27217566,$193.22,UNLOADED,
29,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,94963788,$494.98,UNLOADED,
30,Angela "Axle Ace" Allen,KnightShift Deliveries,90810648,$161.83,UNLOADED,
30,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,08832834,$271.10,UNLOADED,
30,Melissa "Miles Ahead" Miller,MartianMovers,24780549,$378.83,UNLOADED,
30,Grace "Gasoline Gal" Garcia,GhostlyGoods Couriers,58639974,$350.20,UNLOADED AND NO REPLACEMENT,
31,Angela "Axle Ace" Allen,KnightShift Deliveries,08299469,$421.94,UNLOADED,
31,Melissa "Miles Ahead" Miller,ZippityZoo Shipments,22301499,$268.66,UNLOADED AND NO REPLACEMENT,
31,Melissa "Miles Ahead" Miller,MartianMovers,89188942,$484.21,UNLOADED,
31,Bill "Big Hauler" Bennett,ZippityZoo Shipments,94421520,$234.51,UNLOADED,
32,Angela "Axle Ace" Allen,KnightShift Deliveries,67176498,$208.97,UNLOADED,
32,Judy "Junction Jockey" Johnson,Loch Ness Logistics,09370656,$188.74,UNLOADED,
32,Melissa "Miles Ahead" Miller,MartianMovers,11935937,$471.61,UNLOADED AND NO REPLACEMENT,
32,Bill "Big Hauler" Bennett,ZippityZoo Shipments,67189251,$248.60,UNLOADED,
33,Angela "Axle Ace" Allen,KnightShift Deliveries,64641652,$462.16,UNLOADED,
33,Judy "Junction Jockey" Johnson,Loch Ness Logistics,02049585,$238.90,UNLOADED,
33,Lisa "Long Haul" Lawrence,Sherlock Shipping,38095733,$187.45,UNLOADED,
33,Bill "Big Hauler" Bennett,ZippityZoo Shipments,84326629,$193.90,UNLOADED,
34,Angela "Axle Ace" Allen,KnightShift Deliveries,94902122,$167.38,UNLOADED,
34,Judy "Junction Jockey" Johnson,Loch Ness Logistics,86088008,$402.40,UNLOADED,
34,Lisa "Long Haul" Lawrence,Sherlock Shipping,09117731,$238.99,UNLOADED AND NO REPLACEMENT,
34,Bill "Big Hauler" Bennett,ZippityZoo Shipments,86264203,$216.98,UNLOADED,
35,Angela "Axle Ace" Allen,KnightShift Deliveries,88454656,$439.82,UNLOADED AND NO REPLACEMENT,
35,Judy "Junction Jockey" Johnson,Loch Ness Logistics,78352522,$396.91,UNLOADED,
35,Holly "Haulin' Queen" Hayes,Rainbow Courier,10511711,$416.19,UNLOADED,
35,Bill "Big Hauler" Bennett,ZippityZoo Shipments,56296093,$256.57,UNLOADED,
36,Joe "Overdrive" O'Brien,BubbleWrap Express,99923172,$344.82,UNLOADED,
36,Judy "Junction Jockey" Johnson,Loch Ness Logistics,57358088,$56.82,UNLOADED,
36,Holly "Haulin' Queen" Hayes,Rainbow Courier,36420976,$337.73,UNLOADED,
36,Bill "Big Hauler" Bennett,ZippityZoo Shipments,27103250,$131.70,UNLOADED AND NO REPLACEMENT,
37,Joe "Overdrive" O'Brien,BubbleWrap Express,67739369,$343.93,UNLOADED,
37,Judy "Junction Jockey" Johnson,Loch Ness Logistics,76062564,$491.41,UNLOADED,
37,Holly "Haulin' Queen" Hayes,Rainbow Courier,27068398,$78.01,UNLOADED,
37,Larry "Lugnut" Lawson,BubbleWrap Express,75996117,$266.55,UNLOADED,
38,Joe "Overdrive" O'Brien,BubbleWrap Express,54643170,$91.85,UNLOADED,
38,Judy "Junction Jockey" Johnson,Loch Ness Logistics,33134630,$252.63,UNLOADED,
38,Holly "Haulin' Queen" Hayes,Rainbow Courier,23655439,$358.76,UNLOADED,
38,Larry "Lugnut" Lawson,BubbleWrap Express,40964543,$166.93,UNLOADED,
39,Joe "Overdrive" O'Brien,BubbleWrap Express,13782431,$243.14,UNLOADED AND NO REPLACEMENT,
39,Judy "Junction Jockey" Johnson,Loch Ness Logistics,63919353,$211.22,UNLOADED,
39,Holly "Haulin' Queen" Hayes,Rainbow Courier,94662058,$66.59,UNLOADED,
39,Larry "Lugnut" Lawson,BubbleWrap Express,75618223,$65.82,UNLOADED,
40,Donna "Diesel Dynamo" Diaz,DinoDispatch,31047280,$231.72,UNLOADED,
40,Judy "Junction Jockey" Johnson,Loch Ness Logistics,06548911,$477.24,UNLOADED AND NO REPLACEMENT,
40,Holly "Haulin' Queen" Hayes,Rainbow Courier,21883787,$170.83,UNLOADED,
40,Larry "Lugnut" Lawson,BubbleWrap Express,03195365,$119.43,UNLOADED,
41,Donna "Diesel Dynamo" Diaz,DinoDispatch,81611355,$443.79,UNLOADED,
41,Sam "Speed Demon" Stewart,Amazonia Deliveries,04511333,$119.62,UNLOADED,
41,Holly "Haulin' Queen" Hayes,Rainbow Courier,46150262,$102.94,UNLOADED,
41,Larry "Lugnut" Lawson,BubbleWrap Express,38583781,$325.72,UNLOADED,
42,Donna "Diesel Dynamo" Diaz,DinoDispatch,31409103,$170.16,UNLOADED,
42,Sam "Speed Demon" Stewart,Amazonia Deliveries,04986066,$165.59,UNLOADED AND NO REPLACEMENT,
42,Holly "Haulin' Queen" Hayes,Rainbow Courier,83758872,$390.97,UNLOADED,
42,Larry "Lugnut" Lawson,BubbleWrap Express,34384324,$239.54,UNLOADED,
43,Donna "Diesel Dynamo" Diaz,DinoDispatch,82541136,$80.59,UNLOADED,
43,Dave "Freight Train" Foster,Boxzilla Shipping,10872608,$85.66,UNLOADED,
43,Holly "Haulin' Queen" Hayes,Rainbow Courier,32990711,$487.21,UNLOADED,
43,Larry "Lugnut" Lawson,BubbleWrap Express,19590568,$359.22,UNLOADED,
44,Donna "Diesel Dynamo" Diaz,DinoDispatch,20544961,$455.28,UNLOADED,
44,Dave "Freight Train" Foster,Boxzilla Shipping,76300306,$127.00,UNLOADED,
44,Holly "Haulin' Queen" Hayes,Rainbow Courier,73673550,$231.75,UNLOADED AND NO REPLACEMENT,
44,Larry "Lugnut" Lawson,BubbleWrap Express,83836557,$292.97,UNLOADED AND NO REPLACEMENT,
45,Donna "Diesel Dynamo" Diaz,DinoDispatch,78004156,$256.29,UNLOADED,
45,Dave "Freight Train" Foster,Boxzilla Shipping,31015532,$359.01,UNLOADED,
46,Donna "Diesel Dynamo" Diaz,DinoDispatch,24740445,$354.75,UNLOADED AND NO REPLACEMENT,
46,Dave "Freight Train" Foster,Boxzilla Shipping,09420611,$375.48,UNLOADED AND NO REPLACEMENT,
"$13,300.00","$44,703.40","$31,403.40",
1,Carla "Gearshift" Greene,UPSpeedy Parcel,32957879,$413.24,UNLOADED,
2,Carla "Gearshift" Greene,UPSpeedy Parcel,75768494,$148.34,UNLOADED,
3,Carla "Gearshift" Greene,UPSpeedy Parcel,51351323,$85.76,UNLOADED,
4,Carla "Gearshift" Greene,UPSpeedy Parcel,91877492,$401.80,UNLOADED AND NO REPLACEMENT,
9,Rachel "Ramp Runner" Ramirez,Wonderland Couriers,57110355,$366.08,UNLOADED,
10,Rachel "Ramp Runner" Ramirez,Wonderland Couriers,62744564,$121.67,UNLOADED,
11,Rachel "Ramp Runner" Ramirez,Wonderland Couriers,97567238,$62.30,UNLOADED,
12,Rachel "Ramp Runner" Ramirez,Wonderland Couriers,29425637,$347.46,UNLOADED AND NO REPLACEMENT,
12,Amber "Asphalt Angel" Anderson,FedExpress,12089618,$333.89,UNLOADED,
13,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,76433301,$76.07,UNLOADED,
13,Amber "Asphalt Angel" Anderson,FedExpress,14719359,$213.54,UNLOADED,
14,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,81871040,$123.86,UNLOADED,
14,Amber "Asphalt Angel" Anderson,FedExpress,18406143,$344.19,UNLOADED,
15,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,39207311,$435.26,UNLOADED,
15,Amber "Asphalt Angel" Anderson,FedExpress,83784902,$136.48,UNLOADED,
15,Amber "Asphalt Angel" Anderson,StellarDelivery,38361953,$392.38,UNLOADED,
16,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,12932423,$324.18,UNLOADED,
16,Amber "Asphalt Angel" Anderson,FedExpress,76719406,$99.89,UNLOADED,
16,Amber "Asphalt Angel" Anderson,StellarDelivery,82825791,$84.57,UNLOADED,
17,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,47617650,$155.84,UNLOADED,
17,Amber "Asphalt Angel" Anderson,FedExpress,66765444,$61.91,UNLOADED AND NO REPLACEMENT,
17,Amber "Asphalt Angel" Anderson,StellarDelivery,85539661,$460.31,UNLOADED AND NO REPLACEMENT,
18,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,51723459,$287.02,UNLOADED,
19,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,05281140,$93.99,UNLOADED,
19,Carla "Gearshift" Greene,PirateParcel Plunder,08657063,$355.97,UNLOADED,
20,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,16409732,$205.21,UNLOADED,
20,Carla "Gearshift" Greene,PirateParcel Plunder,47577031,$169.62,UNLOADED,
21,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,32544321,$255.36,UNLOADED,
21,Carla "Gearshift" Greene,PirateParcel Plunder,38728821,$387.12,UNLOADED AND NO REPLACEMENT,
22,Lisa "Long Haul" Lawrence,TimeWarp Deliveries,55306227,$114.69,UNLOADED AND NO REPLACEMENT,
24,Bill "Big Hauler" Bennett,DinoDispatch,42960126,$364.69,UNLOADED,
25,Bill "Big Hauler" Bennett,DinoDispatch,27047094,$406.36,UNLOADED,
25,Carla "Gearshift" Greene,Genie in a Parcel,64213166,$271.88,UNLOADED,
26,Bill "Big Hauler" Bennett,DinoDispatch,57333447,$164.50,UNLOADED AND NO REPLACEMENT,
26,Carla "Gearshift" Greene,Genie in a Parcel,80420715,$332.42,UNLOADED,
27,Carla "Gearshift" Greene,Genie in a Parcel,93910912,$190.63,UNLOADED,
28,Amber "Asphalt Angel" Anderson,SecretAgent Shipping,69578520,$405.25,UNLOADED,
28,Carla "Gearshift" Greene,Genie in a Parcel,43290012,$364.90,UNLOADED,
29,Amber "Asphalt Angel" Anderson,SecretAgent Shipping,41985841,$431.55,UNLOADED,
29,Carla "Gearshift" Greene,Genie in a Parcel,00765225,$335.95,UNLOADED,
30,Amber "Asphalt Angel" Anderson,SecretAgent Shipping,32213997,$265.80,UNLOADED AND NO REPLACEMENT,
30,Carla "Gearshift" Greene,Genie in a Parcel,64982801,$497.47,UNLOADED,
31,Laura "Light Load" Lambert,EcoFlower Express,63829907,$152.83,UNLOADED,
31,Carla "Gearshift" Greene,Genie in a Parcel,13457264,$465.21,UNLOADED AND NO REPLACEMENT,
32,Laura "Light Load" Lambert,EcoFlower Express,97771680,$193.48,UNLOADED,
33,Laura "Light Load" Lambert,EcoFlower Express,20735828,$103.64,UNLOADED,
34,Laura "Light Load" Lambert,EcoFlower Express,53637599,$199.28,UNLOADED,
35,Laura "Light Load" Lambert,EcoFlower Express,02212587,$446.34,UNLOADED,
36,Laura "Light Load" Lambert,EcoFlower Express,45575925,$245.04,UNLOADED,
37,Laura "Light Load" Lambert,EcoFlower Express,57854818,$499.77,UNLOADED AND NO REPLACEMENT,
39,Bill "Big Hauler" Bennett,Robin Hood Couriers,85191723,$380.63,UNLOADED,
40,Bill "Big Hauler" Bennett,Robin Hood Couriers,83616731,$313.58,UNLOADED,
40,Sarah "Steel Horse" Smith,DragonWings Express,15378232,$171.90,UNLOADED,
41,Bill "Big Hauler" Bennett,Robin Hood Couriers,67961432,$254.74,UNLOADED,
41,Sarah "Steel Horse" Smith,DragonWings Express,11624956,$242.30,UNLOADED,
42,Bill "Big Hauler" Bennett,Robin Hood Couriers,30786474,$289.79,UNLOADED,
42,Sarah "Steel Horse" Smith,DragonWings Express,53926865,$407.51,UNLOADED,
42,Dennis "Driver Dragon" Davis,ZenZebra Deliveries,32078983,$130.78,UNLOADED,
43,Bill "Big Hauler" Bennett,Robin Hood Couriers,63809510,$138.02,UNLOADED AND NO REPLACEMENT,
43,Sarah "Steel Horse" Smith,DragonWings Express,22799089,$280.51,UNLOADED AND NO REPLACEMENT,
43,Dennis "Driver Dragon" Davis,ZenZebra Deliveries,08053065,$428.63,UNLOADED,
43,Carla "Gearshift" Greene,Superhero Supply Service,11104012,$441.85,UNLOADED,
44,Ray "Roadway Ranger" Rogers,StellarDelivery,57274154,$281.68,UNLOADED,
44,Dennis "Driver Dragon" Davis,ZenZebra Deliveries,75575511,$491.74,UNLOADED,
44,Carla "Gearshift" Greene,Superhero Supply Service,65281388,$178.31,UNLOADED,
45,Ray "Roadway Ranger" Rogers,StellarDelivery,52669407,$467.42,UNLOADED,
45,Sandra "Semi Siren" Spencer,UPSpeedy Parcel,29050767,$480.35,UNLOADED,
45,Dennis "Driver Dragon" Davis,ZenZebra Deliveries,29023014,$426.43,UNLOADED,
45,Carla "Gearshift" Greene,Superhero Supply Service,01861427,$63.22,UNLOADED,
46,Ray "Roadway Ranger" Rogers,StellarDelivery,67225108,$408.50,UNLOADED,
46,Sandra "Semi Siren" Spencer,UPSpeedy Parcel,75340391,$433.37,UNLOADED,
46,Dennis "Driver Dragon" Davis,ZenZebra Deliveries,14415178,$320.99,UNLOADED AND NO REPLACEMENT,
46,Carla "Gearshift" Greene,Superhero Supply Service,90472336,$393.66,UNLOADED,
47,Ray "Roadway Ranger" Rogers,StellarDelivery,28317554,$444.87,UNLOADED,
47,Sandra "Semi Siren" Spencer,UPSpeedy Parcel,50105014,$129.89,UNLOADED AND NO REPLACEMENT,
47,Carla "Gearshift" Greene,Superhero Supply Service,65192505,$463.61,UNLOADED,
"$6,200.00","$21,859.27","$15,659.27",
1,Chuck "Cargo Cowboy" Collins,SwiftShip Express,66960011,$279.08,UNLOADED,
2,Chuck "Cargo Cowboy" Collins,SwiftShip Express,57208845,$442.75,UNLOADED,
3,Chuck "Cargo Cowboy" Collins,SwiftShip Express,85287064,$160.14,UNLOADED,
3,Greg "Gritty Grind" Greene,SecretAgent Shipping,79703352,$381.57,UNLOADED,
4,Chuck "Cargo Cowboy" Collins,SwiftShip Express,38941266,$264.21,UNLOADED,
4,Greg "Gritty Grind" Greene,SecretAgent Shipping,34627015,$349.98,UNLOADED,
5,Chuck "Cargo Cowboy" Collins,SwiftShip Express,91119135,$360.18,UNLOADED,
5,Greg "Gritty Grind" Greene,SecretAgent Shipping,62050209,$171.72,UNLOADED,
6,Chuck "Cargo Cowboy" Collins,SwiftShip Express,54470902,$253.86,UNLOADED,
6,Greg "Gritty Grind" Greene,SecretAgent Shipping,74948994,$379.59,UNLOADED,
7,Chuck "Cargo Cowboy" Collins,SwiftShip Express,41733821,$494.02,UNLOADED,
7,Greg "Gritty Grind" Greene,SecretAgent Shipping,42273370,$359.43,UNLOADED,
7,Carla "Gearshift" Greene,SwiftShip Express,75800051,$225.27,UNLOADED,
8,Chuck "Cargo Cowboy" Collins,SwiftShip Express,47956589,$307.17,UNLOADED AND NO REPLACEMENT,
8,Greg "Gritty Grind" Greene,SecretAgent Shipping,56473991,$495.77,UNLOADED,
8,Carla "Gearshift" Greene,SwiftShip Express,19266571,$272.66,UNLOADED AND NO REPLACEMENT,
8,Bill "Big Hauler" Bennett,Sherlock Shipping,11115570,$215.26,UNLOADED,
9,Greg "Gritty Grind" Greene,SecretAgent Shipping,52786055,$313.22,UNLOADED,
9,Bill "Big Hauler" Bennett,Sherlock Shipping,70760983,$285.94,UNLOADED,
10,Greg "Gritty Grind" Greene,SecretAgent Shipping,07792667,$470.32,UNLOADED AND NO REPLACEMENT,
10,Bill "Big Hauler" Bennett,Sherlock Shipping,10668907,$134.07,UNLOADED,
11,Bill "Big Hauler" Bennett,DHLuxe Deliveries,29003473,$199.78,UNLOADED,
11,Bill "Big Hauler" Bennett,Sherlock Shipping,24492480,$390.93,UNLOADED,
12,Bill "Big Hauler" Bennett,DHLuxe Deliveries,32434004,$447.56,UNLOADED,
12,Bill "Big Hauler" Bennett,Sherlock Shipping,41503354,$277.13,UNLOADED,
13,Bill "Big Hauler" Bennett,DHLuxe Deliveries,81119115,$469.49,UNLOADED,
13,Bill "Big Hauler" Bennett,Sherlock Shipping,89996988,$269.52,UNLOADED,
14,Bill "Big Hauler" Bennett,DHLuxe Deliveries,99884650,$353.75,UNLOADED,
14,Emily "Express Lane" Ellis,Bigfoot Shipping,10449744,$84.30,UNLOADED,
14,Bill "Big Hauler" Bennett,Sherlock Shipping,33506404,$140.76,UNLOADED,
15,Bill "Big Hauler" Bennett,DHLuxe Deliveries,60828463,$217.39,UNLOADED,
15,Emily "Express Lane" Ellis,Bigfoot Shipping,51001228,$182.10,UNLOADED,
15,Nancy "Nitro" Nelson,BuzzyBee Deliveries,08663666,$395.54,UNLOADED,
15,Bill "Big Hauler" Bennett,Sherlock Shipping,42502321,$278.41,UNLOADED AND NO REPLACEMENT,
16,Bill "Big Hauler" Bennett,DHLuxe Deliveries,08796456,$430.07,UNLOADED,
16,Emily "Express Lane" Ellis,Bigfoot Shipping,25242989,$184.83,UNLOADED,
16,Nancy "Nitro" Nelson,BuzzyBee Deliveries,66160013,$485.52,UNLOADED,
17,Bill "Big Hauler" Bennett,DHLuxe Deliveries,64565733,$466.93,UNLOADED,
17,Emily "Express Lane" Ellis,Bigfoot Shipping,58986896,$62.68,UNLOADED AND NO REPLACEMENT,
17,Nancy "Nitro" Nelson,BuzzyBee Deliveries,37635040,$414.18,UNLOADED AND NO REPLACEMENT,
17,Larry "Lugnut" Lawson,Amazonia Deliveries,15465837,$376.77,UNLOADED,
18,Bill "Big Hauler" Bennett,DHLuxe Deliveries,92478761,$405.70,UNLOADED,
18,Donna "Diesel Dynamo" Diaz,ZenZebra Deliveries,78119250,$221.12,UNLOADED,
18,Larry "Lugnut" Lawson,Amazonia Deliveries,72812226,$222.29,UNLOADED,
19,Bill "Big Hauler" Bennett,DHLuxe Deliveries,89169606,$146.80,UNLOADED AND NO REPLACEMENT,
19,Donna "Diesel Dynamo" Diaz,ZenZebra Deliveries,43603709,$392.69,UNLOADED,
19,Larry "Lugnut" Lawson,Amazonia Deliveries,76769236,$306.33,UNLOADED,
20,Melissa "Miles Ahead" Miller,Loch Ness Logistics,05620210,$180.56,UNLOADED,
20,Donna "Diesel Dynamo" Diaz,ZenZebra Deliveries,29055950,$449.83,UNLOADED,
20,Larry "Lugnut" Lawson,Amazonia Deliveries,31872966,$459.46,UNLOADED,
21,Melissa "Miles Ahead" Miller,Loch Ness Logistics,39240059,$76.36,UNLOADED,
21,Donna "Diesel Dynamo" Diaz,ZenZebra Deliveries,87467151,$414.87,UNLOADED,
21,Larry "Lugnut" Lawson,Amazonia Deliveries,05450001,$80.19,UNLOADED,
22,Melissa "Miles Ahead" Miller,Loch Ness Logistics,50841722,$152.49,UNLOADED,
22,Donna "Diesel Dynamo" Diaz,ZenZebra Deliveries,28727567,$355.46,UNLOADED,
22,Dennis "Driver Dragon" Davis,TimeSleuth Deliveries,41050867,$334.16,UNLOADED AND NO REPLACEMENT,
22,Larry "Lugnut" Lawson,Amazonia Deliveries,17385748,$136.82,UNLOADED,
23,Melissa "Miles Ahead" Miller,Loch Ness Logistics,02484759,$346.45,UNLOADED,
23,Donna "Diesel Dynamo" Diaz,ZenZebra Deliveries,83394738,$131.84,UNLOADED,
23,Doug "Dangerous Curve" Duncan,MonsterMover Express,77698563,$212.39,UNLOADED,
23,Larry "Lugnut" Lawson,Amazonia Deliveries,31675113,$353.02,UNLOADED,
24,Melissa "Miles Ahead" Miller,Loch Ness Logistics,04151061,$294.79,UNLOADED,
24,Donna "Diesel Dynamo" Diaz,ZenZebra Deliveries,24466293,$453.86,UNLOADED AND NO REPLACEMENT,
24,Doug "Dangerous Curve" Duncan,MonsterMover Express,35525958,$470.61,UNLOADED AND NO REPLACEMENT,
24,Larry "Lugnut" Lawson,Amazonia Deliveries,54903455,$103.79,UNLOADED AND NO REPLACEMENT,
25,Melissa "Miles Ahead" Miller,Loch Ness Logistics,40068850,$481.79,UNLOADED,
26,Melissa "Miles Ahead" Miller,Loch Ness Logistics,69152772,$131.70,UNLOADED,
26,Linda "Lane Lover" Lewis,PurrfectParcel,63979794,$359.17,UNLOADED,
27,Melissa "Miles Ahead" Miller,Loch Ness Logistics,32112119,$438.43,UNLOADED,
27,Linda "Lane Lover" Lewis,PurrfectParcel,17834954,$353.75,UNLOADED,
28,Melissa "Miles Ahead" Miller,Loch Ness Logistics,22534788,$299.19,UNLOADED,
28,Linda "Lane Lover" Lewis,PurrfectParcel,28767558,$465.12,UNLOADED,
29,Melissa "Miles Ahead" Miller,Loch Ness Logistics,88471188,$163.62,UNLOADED AND NO REPLACEMENT,
29,Linda "Lane Lover" Lewis,PurrfectParcel,05172283,$391.93,UNLOADED,
29,Roger "Rubber Roadster" Reynolds,Loch Ness Logistics,00347094,$274.56,UNLOADED,
30,Linda "Lane Lover" Lewis,PurrfectParcel,42621772,$133.81,UNLOADED AND NO REPLACEMENT,
30,Roger "Rubber Roadster" Reynolds,Loch Ness Logistics,16213817,$74.21,UNLOADED,
31,Tom "Tanker King" Turner,ZippityZoo Shipments,62182345,$186.30,UNLOADED AND NO REPLACEMENT,
31,Roger "Rubber Roadster" Reynolds,Loch Ness Logistics,27174741,$158.59,UNLOADED,
32,Mike "Miles" Mitchell,SpacePenguin Express,84824156,$224.23,UNLOADED,
32,Roger "Rubber Roadster" Reynolds,Loch Ness Logistics,38007639,$304.72,UNLOADED,
33,Mike "Miles" Mitchell,SpacePenguin Express,76124438,$152.81,UNLOADED,
33,Roger "Rubber Roadster" Reynolds,Loch Ness Logistics,08391566,$486.41,UNLOADED AND NO REPLACEMENT,
34,Mike "Miles" Mitchell,SpacePenguin Express,10503673,$380.54,UNLOADED,
